G06008300025021,,,9.15,9.58,,,,,,,,,,,,,,,,8.63,8.58,,,,,,8.78,,,,,,,,,,,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,1.17,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,,
G06008300025022,,,9.61,10.04,,,,,,,,,,,,,,,,9.08,9.03,,,,,,9.23,,,,,,,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,,,,,,,,,,,,,,,,,,,,,,,,
G06008300025023,,,,,,,,,,,,,,,,,,,,6.9,6.85,,8.33,,,,,,,8.53,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,,,,,,,2.53,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,,,,,,,,,,,,,,,,,,,9.62,,,,
G06008300025024,,,9.54,9.97,,,,,,,,,,,,,,,,9.02,8.97,,,,,,9.16,,,,,,,,,,,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,
G06008300026041,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,4.85,,,4.53,4.06,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84,6.11,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,6.53,,,,,,,,,,
G06008300026061,,,,,,,,,,,,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,9.87,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05,8.32,,,,,,,,,,,,,,,,,,,,9.89,,,,,,3.84,,,,,,,,,,3.73,4.34,,,,,,,,,
G06008300027021,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.59,,,0.85,1.78,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28,5.55,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,9.18,,,,,,,,,,
G06008300027022,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.91,,,0.74,1.68,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,5.66,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,9.28,,,,,,,,,,
G06008300027023,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.69,,,0.52,1.46,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61,5.87,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,9.5,,,,,,,,,,
G06008300027024,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,0.98,,,0.66,0.92,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,6.4,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,10.02,,,,,,,,,,
G06008300027025,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.33,,,1.01,1.25,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,6.08,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,9.41,,,,,,,,,,
G06008300027031,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,1.49,,,2.03,2.97,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,6.07,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,9.7,,,,,,,,,,
G06008300027032,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,0.8,,,1.34,2.28,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48,5.74,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,9.37,,,,,,,,,,
G06008300027051,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,1.91,,,1.59,1.56,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,5.78,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,8.83,,,,,,,,,,
G06008300027052,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,1.31,,,1.15,2.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,5.25,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,8.87,,,,,,,,,,
G06008300027053,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,1.55,,,1.23,1.47,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,5.86,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,9.19,,,,,,,,,,
G06008300027061,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,1.82,,,2.36,3.3,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,5.24,,,,,,,,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,8.87,,,,,,,,,,
G06008300027062,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.49,,,2.03,2.97,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,5.61,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,9.24,,,,,,,,,,
G06008300027063,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.07,,,1.61,2.55,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,5.22,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,8.85,,,,,,,,,,
G06008300027064,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,1.29,,,1.83,2.77,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74,5.0,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,8.63,,,,,,,,,,
G06008300027065,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.96,,,1.5,2.44,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,4.89,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,8.52,,,,,,,,,,
G06008300027071,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,0.26,,,0.29,1.23,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84,6.1,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,9.73,,,,,,,,,,
G06008300027072,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,0.47,,,0.07,1.02,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05,6.32,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,9.95,,,,,,,,,,
G06008300027073,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,0.79,,,0.47,0.7,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,6.63,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,9.96,,,,,,,,,,
G06008300027081,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.63,,,1.16,2.11,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,6.06,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,9.69,,,,,,,,,,
G06008300027082,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.62,,,0.94,1.88,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,6.29,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,,,,,,,,,,9.92,,,,,,,,,,
G06008300027083,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,0.91,,,1.22,1.73,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,6.58,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,10.21,,,,,,,,,,
G06008300028021,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,2.24,,,2.78,3.72,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,5.06,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,8.69,,,,,,,,,,
G06008300028022,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,2.04,,,2.58,3.51,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,4.75,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,8.37,,,,,,,,,,
G06008300028023,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,2.1,,,1.79,2.72,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,4.93,,,,,,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,8.56,,,,,,,,,,
G06008300028024,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,2.1,,,1.79,2.57,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.27,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,8.86,,,,,,,,,,
G06008300028061,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,2.83,,,2.51,2.12,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76,6.02,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,8.12,,,,,,,,,,
G06008300028062,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.72,,,1.4,1.36,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.46,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,9.52,,,,,,,,,,
G06008300028081,,,,,,,,,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,6.56,,,,,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,1.3,,,,,,,,,,,,,,,,,,,,7.14,,,,,,7.8,,,,,,,,,,6.58,7.34,,,,,,,,,
G06008300028082,,,,,,,,,,,,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,5.65,,,6.19,7.12,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,2.4,,,,,,,,,,,,,,,,,,,,6.23,,,,,,,,,,,,,,,,6.66,,,,,,,,,,
G06008300028083,,,,,,,,,,,,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08,5.82,,,6.35,7.28,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.84,,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,,,,,,,,,5.83,,,,,,,,,,
G06008300028084,,,,,,,,,,,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,4.9,,,5.43,6.37,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.99,,,,,,,,,,,,,,,,,,,,5.48,,,,,,,,,,,,,,,,5.17,,,,,,,,,,
G06008300028085,,,,,,,,,,,,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09,5.83,,,6.36,,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.24,,,,,,,,,,,,,,,,,,,,6.41,,,,,,,,,,,,,,,,5.77,6.53,,,,,,,,,
G06008300028086,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,4.89,,,5.42,6.36,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.61,,,,,,,,,,,,,,,,,,,,5.47,,,,,,,,,,,,,,,,5.26,,,,,,,,,,
G06008300028091,,,,,,,,,,,,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21,7.23,,,7.76,8.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,9.17,,,,,,,,,,,,,,,,,,,,8.68,,,,,,,,,,,,,,,,12.8,,,,,,,,,,
G06008300028092,,,,,,,,,,,,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,5.98,,,6.52,7.45,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,4.78,,,,,,,,,,,,,,,,,,,,6.56,,,,,,,,,,,,,,,,9.03,,,,,,,,,,
G06008300028093,,,,,,,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,4.63,,,5.17,6.1,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,3.55,,,,,,,,,,,,,,,,,,,,5.21,,,,,,,,,,,,,,,,7.8,,,,,,,,,,
G06008300028094,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.99,,,4.52,5.46,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,3.7,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,,,,,,,7.82,,,,,,,,,,
G06008300029061,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,,,,,,2.46,2.34,,,,,,,,,,,,,,,,,,,,2.89,,,,,2.43,,,,,,,,,,,,,,,3.25,,,,,,,1.38,,,,,,,2.35,3.04,3.04,,,,,,,,,,,,,
G06008300029062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.67,0.75,0.31,0.2,0.36,0.36,0.56,0.56,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300029063,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.79,0.86,0.76,0.65,0.81,0.81,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,
G06008300029071,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.8,2.15,,,,,,,,,,2.15,2.11,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,
G06008300029072,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,1.54,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,1.48,,,,,,,,,,1.48,1.44,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,
G06008300029073,,,,,,,,,,,,,,,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,11.61,11.45,11.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01,11.37,,,,,,,,,,11.37,11.33,,,,,12.71,,,,,,,,,,,,,,,,,,,,,,
G06008300029091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,2.57,0.99,2.55,,,,,,,,,,,,,,,,,,2.03,,,,,0.63,,,,,,,,,,,,,,,0.64,,,,,,,1.62,,,,,,,,2.59,2.59,,,,,,,,,,,,,
G06008300029092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,3.3,0.27,3.28,,,,,,,,,,,,,,,,,,2.76,,,,,1.34,,,,,,,,,,,,,,,0.24,,,,,,,2.29,,,,,,,,3.32,3.32,,,,,,,,,,,,,
G06008300029093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,3.4,0.21,3.38,,,,,,,,,,,,,,,,,,2.86,,,,,1.12,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,3.39,3.42,3.42,,,,,,,,,,,,,
G06008300029131,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,1.31,,,,1.15,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,1.35,1.52,,,,,,0.99,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,,,,
G06008300029132,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,1.57,,,,0.87,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,1.06,1.23,,,,,,0.71,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,
G06008300029141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.37,,,0.43,0.55,0.38,0.38,0.18,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300029142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.85,,,,,0.87,0.87,0.67,0.67,0.67,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300029143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.59,,,,,0.6,0.6,0.64,,0.64,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,0.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300029151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,,,,,,1.55,1.44,,3.14,,,,,,,,,,,,,,,,,,0.9,,,,,1.93,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,1.43,1.46,1.46,,,,,,,,,,,,,
G06008300029221,,,,,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.88,0.6,0.7,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,1.4,1.4,,,,,,,,,,,,,
G06008300029222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,0.97,1.05,0.77,0.67,,,,,,,,,,,,,,,,,,,,0.13,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.68,0.68,,,,,,,,,,,,,
G06008300029223,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.97,0.68,0.56,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,,,,,,,0.57,1.26,1.26,,,,,,,,,,,,,
G06008300029224,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,1.27,1.15,,,,,,,,,,,,,,,,,,,,1.49,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,1.15,1.85,1.85,,,,,,,,,,,,,
G06008300029225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,1.15,1.24,0.95,0.83,,,,,,,,,,,,,,,,,,,,1.57,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.53,1.53,,,,,,,,,,,,,
G06008300029241,,,,,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.23,0.52,0.64,,,,,,,,,,,,,,,,,,,,1.37,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.8,0.8,,,,,,,,,,,,,
G06008300029242,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,0.34,0.46,,,,,,,,,,,,,,,,,,,,1.19,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.73,0.73,,,,,,,,,,,,,
G06008300029243,,,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.32,0.16,0.28,,,,,,,,,,,,,,,,,,,,1.02,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.86,0.86,,,,,,,,,,,,,
G06008300029244,,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.39,0.1,0.21,,,,,,,,,,,,,,,,,,,,0.96,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.91,0.91,,,,,,,,,,,,,
G06008300029261,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.43,0.3,0.19,,,,,,,,,,,,,,,,,,,,0.73,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.53,0.53,,,,,,,,,,,,,
G06008300029262,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.25,0.54,0.44,,,,,,,,,,,,,,,,,,,,0.95,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.38,0.38,,,,,,,,,,,,,
G06008300029263,,,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.25,0.14,,,,,,,,,,,,,,,,,,,,0.66,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.61,0.61,,,,,,,,,,,,,
G06008300029281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,1.63,1.36,1.25,,3.71,,,,,,,,,,,,,,,,,,0.98,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,1.27,1.27,,,,,,,,,,,,,
G06008300029282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,,,,0.66,0.73,0.46,0.35,,,,,,,,,,,,,,,,,,,,0.41,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.37,0.37,,,,,,,,,,,,,
