G06011100053052,,,,,,,,,,7.69,6.68,6.68,8.56,,,,8.52,,,,,,,,,,,,,,,,,,,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,6.24,6.24,,,,,,,,,,,,,,,,,,,,,,
G06011100053061,,,4.34,,,,4.22,,,,,,,,,,,,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,8.55,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,2.25,,4.31,,,,,,,,2.56,,
G06011100053062,,,3.45,,,4.41,3.33,,,,,,,,,,,,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,7.92,,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,3.52,,,,,,,,1.62,,
G06011100054011,,,1.97,,,1.98,1.99,,,,,,,,,,,,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,2.04,,,,,,,,2.23,,
G06011100054012,,,1.33,,,1.89,1.34,,,,,,,,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,1.4,,,,,,,,2.63,,
G06011100054031,,,0.63,,,1.51,0.52,,,,,,,,,,,8.25,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,0.69,,,,,,,,2.56,,
G06011100054041,,,2.23,,,2.76,2.24,,,,,,,,,,,,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,8.44,,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,2.3,,,,,,,,1.96,,
G06011100054042,,,1.38,,,2.08,1.33,,,,,,,,,,,,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,8.15,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,1.42,,,,,,,,1.67,,
G06011100055021,,,0.64,,,1.41,0.77,,,,,,,,,,,8.38,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,0.83,,,,,,,,3.27,,
G06011100055022,,,1.5,,,0.56,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,1.68,,,,,,,,3.81,,
G06011100055023,,,1.54,,,0.66,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14,,,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,1.72,,,,,,,,3.91,,
G06011100055031,,,2.24,,,1.28,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,2.42,,,,,,,,4.55,,
G06011100055032,,,2.29,,,0.95,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89,,,,,,,,,,,,,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,2.47,,,,,,,,4.26,,
G06011100055041,,,1.43,,,0.98,1.53,,,,,,,,,,,,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02,,,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,1.59,,,,,,,,3.4,,
G06011100055042,,,1.6,,,1.25,1.71,,,,,,,,,,,,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,9.34,,11.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,1.77,,,,,,,,3.36,,
G06011100056001,,,4.74,,,5.6,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,8.01,,,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,,4.58,,,,,,,,6.04,,
G06011100056002,,,4.48,,,,4.45,,,,,,,,,,,7.98,7.72,,,,,,,,,,,,,,,,,,,,,,9.12,,,,8.0,,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,3.35,,
G06011100056003,,,1.99,,,3.44,1.96,,,,,,,,,,,7.23,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,,1.82,,,,,,,,2.4,,
G06011100057001,,,4.69,,,6.14,4.66,,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,,,,,,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,,4.52,,,,,,,,5.98,,
G06011100058011,,,,,,,,,1.43,,,,,,,,,0.82,1.01,,,,,,,,,,,,,,,,,,,,,,1.11,,,,3.06,1.54,1.78,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,,
G06011100058012,,,,,,,,,3.23,,,,,,,,,2.95,2.94,,,,,,,,,,,,,,,,,,,,,,3.19,,,,5.03,3.69,1.18,,,,,,,,,,,,,,,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,,
G06011100058013,,,,,,,,,1.25,,,,,,,,,1.62,1.88,,,,,,,,,,,,,,,,,,,,,,0.92,,,,3.7,2.18,2.79,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,,
G06011100058021,,,,,,,,,2.38,,,,,,,,,1.33,1.31,,,,,,,,,,,,,,,,,,,,,,2.05,,,,3.4,2.06,0.82,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,,
G06011100058022,,,,,,,,,2.29,,,,,,,,,2.32,2.31,,,,,,,,,,,,,,,,,,,,,,2.25,,,,4.4,3.06,0.55,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.51,,
G06011100058023,,,,,,,,,2.17,,,,,,,,,0.59,0.33,,,,,,,,,,,,,,,,,,,,,,1.84,,,,2.42,1.62,1.8,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,,
G06011100059011,,,,,,,,,1.59,7.15,,,,,,,,1.03,1.29,,,,,,,,,,,,,,,,,,,,,,1.27,,,,2.67,1.15,2.7,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059012,,,,,,,,,1.48,,,,5.74,,,,,1.37,1.63,,,,,,,,,,,,,,,,,,,,,,1.15,,,,2.93,1.41,2.85,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059013,,,,,,,,,1.67,,,,4.82,,,,,1.4,1.66,,,,,,,,,,,,,,,,,,,,,,1.66,,,,2.66,0.67,3.07,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059014,,,,,,,,,1.0,,,,5.11,,,,,1.72,1.98,,,,,,,,,,,,,,,,,,,,,,1.2,,,,2.98,1.34,3.4,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059015,,,,,,,,,0.2,,,,6.1,,,,,1.92,2.18,,,,,,,,,,,,,,,,,,,,,,0.58,,,,4.0,2.38,2.99,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059061,,,,,,,,,,,,6.38,4.88,1.92,,,4.26,,,,,,,,,,,,,,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,,1.82,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,
G06011100059062,,,,,,,,,,,5.33,5.33,3.84,2.92,,,3.28,,,,,,,,,,,,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,
G06011100059063,,,,,,,,,,,8.57,8.57,7.08,3.62,,,6.45,,,,,,,,,,,,,,,,,,,6.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,
G06011100059064,,,,,,,,,,,7.7,7.7,6.2,2.89,,,5.58,,,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,
G06011100059071,,,,,,,,,,,,,,1.38,,,4.84,,,,,,,,,,,,,,,,,,,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,4.64,5.91,2.14,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,
G06011100059072,,,,,,,,,,,,,6.56,2.35,,,5.93,,,,,,,,,,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,6.8,3.09,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,
G06011100059073,,,,,,,,,,,,7.81,6.32,2.87,,,5.7,,,,,,,,,,,,,,,,,,,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,,0.64,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,
G06011100059081,,,,,,,,,2.61,5.62,,,3.95,,,,,1.65,1.91,,,,,,,,,,,,,,,,,,,,,,2.42,,,,2.35,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059082,,,,,,,,,3.13,5.62,,,3.95,,,,,2.64,2.9,,,,,,,,,,,,,,,,,,,,,,3.33,,,,2.86,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059091,,,,,,,,,,4.53,4.69,4.69,2.86,,,,,3.23,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059092,,,,,,,,,,4.1,4.26,4.26,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,,,,,3.76,,,,,,,,,,,,4.31,4.31,,,,,,,,,,,,,,,,,,,,,,
G06011100059101,,,,,,,,,2.12,,,,4.43,,,,,2.03,2.29,,,,,,,,,,,,,,,,,,,,,,2.32,,,,3.27,1.16,3.7,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059111,,,,,,,,,,4.62,4.03,4.03,2.3,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,3.08,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,,,,,,,,,,,,3.85,
G06011100059112,,,,,,,,,3.77,5.04,,,3.37,,,,,3.67,3.93,,,,,,,,,,,,,,,,,,,,,,3.96,,,,4.06,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100059113,,,,,,,,,,4.2,4.36,4.36,2.53,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,4.27,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100060001,,,,,,,,,2.44,6.88,,,,,,,,0.71,0.46,,,,,,,,,,,,,,,,,,,,,,2.11,,,,1.92,1.48,2.58,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100060002,,,,,,,,,2.38,6.48,,,,,,,,0.82,0.57,,,,,,,,,,,,,,,,,,,,,,2.06,,,,1.52,0.8,2.7,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100060003,,,,,,,,,2.32,6.5,,,,,,,,1.23,1.15,,,,,,,,,,,,,,,,,,,,,,1.99,,,,2.09,0.15,2.9,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100061001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100061002,,,,,,,,,4.23,6.16,,,,,,,,2.76,2.5,,,,,,,,,,,,,,,,,,,,,,3.9,,,,2.37,2.64,4.63,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100061003,,,,,,,,,3.87,4.62,,,2.95,,,,,2.91,2.74,,,,,,,,,,,,,,,,,,,,,,3.68,,,,2.61,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100061004,,,,,,,,,3.32,4.88,,,3.2,,,,,2.36,2.19,,,,,,,,,,,,,,,,,,,,,,3.13,,,,2.06,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100062001,,,,,,,,,,3.21,3.37,3.37,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,,,,,5.51,,,,,,,,,,,,3.42,3.42,,,,,,,,,,,,,,,,,,,,,,
G06011100062002,,,,,,,,,,3.29,3.45,3.45,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,,,4.83,,,,,,,,,,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,
G06011100063011,,,,,,,,,,2.12,2.48,2.48,3.45,,,,4.43,,,,,,,,,,,,,,,,,,,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,,,,,,2.04,2.04,,,,,,,,,,,,,,,,,,,,,,
G06011100063012,,,,,,,,,,0.83,2.23,2.23,3.13,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,,,,,,,,,,,,2.11,2.11,,,,,,,,,,,,,,,,,,,,,,
G06011100063013,,,,,,,,,,0.06,1.71,1.71,2.62,,,,3.59,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,,,,,,,,,,,,,,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,
G06011100063021,,,,,,,,,,2.52,1.49,1.49,3.74,,,,3.91,,,,,,,,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,
G06011100063022,,,,,,,,,,1.88,0.84,0.84,3.08,,,,3.07,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,
G06011100064001,,,,,,,,5.68,,4.35,3.34,3.34,,,,,4.64,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,,,,,,,,,,,,,,,,,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,
G06011100064002,,,,,,,,,,3.11,1.79,1.79,3.66,,,,3.04,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,,1.72,1.72,,,,,,,,,,,,,,,,,,,,,,
G06011100064003,,,,,,,,,,2.4,1.09,1.09,2.95,,,,2.92,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,
G06011100064004,,,,,,,,,,2.48,1.16,1.16,3.03,,,,2.99,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,,,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,
G06011100064005,,,,,,,,,,2.67,1.36,1.36,3.22,,,,2.51,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,1.47,1.47,,,,,,,,,,,,,,,,,,,,,,
G06011100065001,,,,,,,,,,2.82,1.51,1.51,2.52,,,,1.97,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,1.62,1.62,,,,,,,,,,,,,,,,,,,,,,
G06011100065002,,,,,,,,,,2.86,1.55,1.55,2.88,,,,2.33,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,1.65,1.65,,,,,,,,,,,,,,,,,,,,,,
G06011100066001,,,,,,,,,,1.27,0.61,0.61,2.37,,,,3.06,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,
G06011100066002,,,,,,,,,,1.85,1.71,1.71,1.56,,,,2.32,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,1.76,1.76,,,,,,,,,,,,,,,,,,,,,,
G06011100066003,,,,,,,,,,1.23,1.21,1.21,1.89,,,,2.79,,,,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,1.26,1.26,,,,,,,,,,,,,,,,,,,,,,
G06011100067001,,,,,,,,,,2.5,2.4,2.4,0.87,,,,1.66,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,
G06011100067002,,,,,,,,,,2.44,2.48,2.48,0.82,,,,2.53,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,,,,,,,,,,,2.53,2.53,,,,,,,,,,,,,,,,,,,,,,
G06011100068001,,,,,,,,,,2.74,1.7,1.7,1.85,,,,1.35,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,1.81,1.81,,,,,,,,,,,,,,,,,,,,,,
G06011100068002,,,,,,,,,,3.26,2.67,2.67,1.2,,,,1.61,,,,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,2.77,2.77,,,,,,,,,,,,,,,,,,,,,,
G06011100068003,,,,,,,,,,3.07,2.49,2.49,1.02,,,,1.75,,,,,,,,,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,2.59,2.59,,,,,,,,,,,,,,,,,,,,,,
G06011100069001,,,,,,,,,,3.22,3.38,3.38,1.11,,,,3.08,,,,,,,,,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,3.43,3.43,,,,,,,,,,,,,,,,,,,,,,
