G06001900042102,,,,,,5.58,,,,,,,,,,,,4.72,,,,,4.93,,,,,,,,,4.52,,,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,4.07,,4.74,,4.34,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042111,,,,,,6.09,,,,,,,,,,,,6.28,,,,,6.21,,,,,,,,,5.79,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,5.63,,4.82,,4.41,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042112,,,,,,5.85,,,,,,,,,,,,5.79,,,,,6.42,,,,,,,,,5.61,,,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,5.13,,4.74,,4.33,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042121,,,,,,5.23,,,,,,,,,,,,5.5,,,,,,,,,,,,,,5.32,,,5.55,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81,4.85,,4.34,,3.94,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042122,,,,,,4.22,,,,,,,,,,,,4.7,,,,,,,,,,,,,,5.37,,,4.48,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,4.32,,3.34,,2.93,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042123,,,,,,4.85,,,,,,,,,,,,5.14,,,,,,,,,,,,,,5.23,5.67,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,4.76,,4.01,,3.6,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042124,,,,,,4.2,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,4.25,,3.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,3.34,,3.56,,3.15,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042131,,,,,,5.53,,,,,,,,,,,,3.54,,,,,4.86,,,,,,,,,4.01,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,2.89,,4.96,,4.56,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042132,,,,,,,,,,,,,,,,,,3.05,,,,,4.57,,,,,,,,,3.69,4.42,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,2.55,,4.46,,4.05,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042141,,,,,,,,,,,,,,,,,,4.31,,,,,4.15,,,,,,,,,3.73,5.91,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,3.66,,5.58,,5.17,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042142,,,,,,,,,,,,,,,,,,3.76,,,,,3.75,,,,,,,,,3.33,5.4,,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,3.11,,5.43,,5.03,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042143,,,,,,,,,,,,,,,,,,3.46,,,,,4.09,,,,,,,,,3.24,5.06,,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,2.81,,5.09,,4.69,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042144,,,,,,5.94,,,,,,,,,,,,3.78,,,,,4.55,,,,,,,,,3.74,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,3.13,,5.15,,4.74,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042151,,,,,,6.05,,,,,,,,,,,,7.08,,,,,6.79,,,,,,,,,6.38,,,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,6.43,,4.77,,4.37,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042161,,,,,,6.78,,,,,,,,,,,,7.72,,,,,7.43,,,,,,,,,7.02,,,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,7.06,,5.51,,5.11,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043011,,,,,,,,,,,,,,,,,,4.42,,,,,3.9,,,,,6.0,,,,3.49,,,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,5.89,2.76,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06,,,,,,,,,,,,,,
G06001900043012,,,,,,,,,,,,,,,,,,4.75,,,,,4.33,,,,,,,,,3.92,,,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,4.09,,6.27,,5.86,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,,,,,,,,,,,,,,
G06001900043013,,,,,,,,,,,,,,,,,,3.55,,,,,3.04,,,,,5.14,,,,2.62,5.24,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02,1.89,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,,,,,
G06001900043021,,,,,,,,,,,,,,,,,,3.71,,,,,3.2,,,,,,,,,2.78,5.39,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,2.05,3.07,,,,5.92,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043022,,,,,,,,,,,,,,,,,,2.73,,,,,3.15,,,,,,,,,2.28,4.39,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,1.05,2.08,,,,4.97,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043023,,,,,,,,,,,,,,,,,,2.52,,,,,2.4,,,,,4.5,,,,1.72,4.29,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.59,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,,,,,,,,,,,,,,
G06001900043024,,,,,,,,,,,,,,,,,,2.95,,,,,3.68,,,,,,,,,2.82,4.6,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,2.3,,4.92,,4.52,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043025,,,,,,,,,,,,,,,,,,1.89,,,,,2.53,,,,,,,,,1.65,3.66,,2.87,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,1.12,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74,,,,,,,,,,,,,,
G06001900043031,,,,,,,,,,,,,,,,,,2.45,,,,,3.82,,,,,,,,,2.94,3.94,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,1.8,,4.66,,4.25,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043032,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,3.44,3.5,,2.76,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,1.83,,4.15,,3.74,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043033,,,,,,,,,,,,,,,,,,1.49,,,,,3.13,,,,,,,,,2.25,3.24,,2.46,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,0.79,0.83,,,,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900043034,,,,,,,,,,,,,,,,,,1.57,,,,,3.75,,,,,,,,,2.87,2.84,,2.07,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,1.05,1.19,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900044041,,,,,,,,,,,,,,,,,,2.78,,,,,0.88,,2.78,2.78,2.78,2.74,2.78,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,
G06001900044042,,,,,,,,,,,,,,,,,,2.35,,,,,0.31,,2.09,2.09,2.09,2.06,2.09,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,
G06001900044051,,,,2.23,,,,,,,,,,,,,,,,,,,2.4,,2.87,2.87,2.87,2.84,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,2.21,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,
G06001900044052,,,,2.27,,,,,,,,,,,,,,,,,,,2.48,,2.06,2.06,2.06,2.02,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,
G06001900044053,,,,,,,,,,,,,,,,,,,,,,,1.93,,2.14,2.14,2.14,2.11,2.14,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,
G06001900044061,,,,,,,,,,,,,,,,,,,,,,,1.68,,2.39,2.39,2.39,2.36,2.39,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,
G06001900044062,,,,,,,,,,,,,,,,,,,,,,,2.21,,1.16,1.16,1.16,1.13,1.16,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,
G06001900044063,,,,,,,,,,,,,,,,,,,,,,,1.48,,1.23,1.23,1.23,1.19,1.23,,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,
G06001900044081,,,,,,,,,,,,,,,,,,,,,,,1.56,,3.24,3.24,3.24,3.21,3.24,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,
G06001900044082,,,,,,,,,,,,,,,,,,,,,,,2.13,,3.38,3.38,3.38,3.35,3.38,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,,3.64,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,
G06001900044091,,,,,,,,,,,,,,,,,,2.54,,,,,1.21,,3.28,3.28,3.28,3.25,3.28,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,
G06001900044092,,,,,,,,,,,,,,,,,,3.02,,,,,2.49,,,,,4.61,4.64,,,2.09,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,2.1,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,,,,,,,,,,,,,
G06001900044093,,,,,,,,,,,,,,,,,,2.5,,,,,1.97,,,,,4.09,4.12,,,1.57,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,2.26,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,
G06001900045031,,,,,,,,,,,,,,,,,,1.6,,,,,1.59,,3.72,3.72,3.72,3.68,,,,0.74,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,2.33,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,
G06001900045032,,,,,,,,,,,,,,,,,,1.49,,,,,2.06,,,,,4.12,,,,1.18,3.26,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,1.84,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,
G06001900045041,,,,,,,,,,,,,,,,,,2.21,,,,,1.08,,2.8,2.8,2.8,2.77,2.8,,,1.29,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900045042,,,,,,,,,,,,,,,,,,1.03,,,,,1.51,,3.23,3.23,3.23,3.2,,,,0.8,2.44,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,2.57,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900045043,,,,,,,,,,,,,,,,,,1.17,,,,,1.38,,3.23,3.23,3.23,3.2,,,,0.36,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,2.68,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,,,,,,,,,,,,,,
G06001900045044,,,,,,,,,,,,,,,,,,1.49,,,,,1.24,,3.08,3.08,3.08,3.05,,,,0.31,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,
G06001900045051,,,,,,,,,,,,,,,,,,0.49,,,,,2.34,,,,,,,3.46,,1.44,1.76,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,2.41,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,,
G06001900045052,,,,,,,,,,,,,,,,,,1.1,,,,,1.69,,,,,,,3.42,,1.53,1.99,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,2.65,1.52,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900045061,,,,,,,,,,,,,,,,,,1.19,,,,,3.11,,,,,,,4.43,,2.23,2.72,,1.94,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,1.17,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900045062,,,,,,,,,,,,,,,,,,0.34,,,,,2.56,,,,,,,3.93,,1.54,2.23,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.82,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,,,,,,,
G06001900046011,,,,,,4.13,,,,,,,,,,,,2.42,,,,,,,,,,,,,,,2.52,,2.2,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,2.05,,4.34,,3.93,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900046012,,,,,,4.19,,,,,,,,,,,,1.96,,,,,,,,,,,,,,3.26,2.35,,1.74,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,1.18,1.58,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900046021,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,2.94,,,1.23,,0.76,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,2.17,1.16,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,,,,,,,
G06001900046022,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,2.8,,,0.97,,1.36,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,1.64,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,2.93,,,
G06001900046023,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,3.62,,2.72,1.91,,1.21,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,1.63,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,,,,,,,,,,,
G06001900047011,,,,,,3.45,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,2.89,,3.15,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,3.09,,3.59,,3.18,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047012,,,,,,3.28,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,3.02,,3.28,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,3.22,,3.32,,2.91,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047013,,,,,,3.51,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,3.15,,3.37,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,3.21,,3.0,,2.6,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047014,,,,,,3.89,,,,,,,,,,,,3.34,,,,,,,,,,,,,,,3.53,,3.13,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,2.97,,3.4,,3.0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047031,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.51,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,3.47,,2.76,,2.35,2.65,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047032,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,3.25,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,3.21,,3.03,,2.63,2.92,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047033,,,,,,3.14,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,2.42,,2.93,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,2.89,,3.28,,2.88,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047041,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,2.78,3.08,,,,,3.46,,3.69,,,,3.48,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900047042,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56,,3.16,,,,,,2.83,,3.17,,,,2.99,,,2.92,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900048011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,1.85,2.44,2.68,,1.66,,,1.59,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,
G06001900048012,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,2.19,2.77,,,2.0,,,1.93,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,
G06001900048013,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,2.53,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,2.37,,,,2.18,,,2.11,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,
G06001900048014,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,2.13,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,2.38,,,,2.19,,,2.12,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,
G06001900048021,,,,,,3.72,,,,,,,,,,,,2.83,,,,,,,,,,,,,,,1.98,,2.49,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.46,,,,,,,,,,2.91,,3.25,,,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900048022,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,2.68,3.27,,,2.49,,,2.42,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,
G06001900048023,,,,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,2.93,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,2.58,,2.92,,,,2.73,,,2.66,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900049011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,1.66,2.13,2.37,,1.64,,,1.57,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,,,
G06001900049012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,,0.69,,1.32,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,1.86,,,2.41,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,1.79,,,
G06001900049021,,,,,,3.94,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,1.42,,1.93,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,2.21,,,,,,,,,,2.24,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,
G06001900049022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,1.24,,1.87,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,2.25,2.84,,,,,,1.99,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,
G06001900050001,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,1.98,,,0.93,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,2.67,,,2.82,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,2.23,,,
