,106610217,106610297,112746734,112748276,116268231,121347781,151326395,178352226,193849643,195463192,195463195,195463215,195463236,195463246,195463249,195463272,195463282,195463289,195463312,195463335,195463378,195463401,195463409,195463411,195463503,1967292,237994252,238128685,238128686,238130018,238130025,239147680,240216882,261183211,261477840,272224861,273804084,274704090,274714293,279275102,281757473,281972139,284577883,284578059,284658526,284658527,307063692,307063759,318174614,330700863,330970249,330970265,330970314,344189632,35073459,352169992,35285827,353893611,375009814,375011811,375012179,375012372,393293673,393312620,416476759,442588084,447537123,453453554,453453555,460142773,484987523,498111400,498978787,500792236,522998648,544299977,544907998,544908003,544908009,545103161,545956805,546245486,547321963,556619044,564790532,564790533,564790534,565275314,565275326,565275349,565624441,565843862,565843870,566414987,566414998,567618963,568837643,574259698,574259979,574260373,574612473,574612479,576941989,605780527,640354885,675557972,690889877,691908350,691908353,691924018,691924020,691924031,691924034,691942964,691942978,692359155,693686593,699519757,699519758,699519855,708693961,721037770,722008965,735387807,771525362,771525363,777207288,778685261,779792787,782894949,784079888,7851877,792379185,793301549,793388297,794678180,798190499,798197815,798197840,832653846,832704560,863721376,889987606,889987607,945216838
G06009701533001,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,1.57,,,,,2.24,,,,,,,,,,,,,,,,,,,2.08,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,,,1.53,,,,1.82,1.98,,,,,,,,,,,,,,,,
G06009701533002,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,3.48,3.59,3.58,3.57,1.9,,,,,2.65,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,
G06009701533003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,,,,3.76,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,4.17,4.28,,4.26,2.59,,,,,5.13,,,,,,,,,,4.89,,,,,,,,,,,,,,,,,
G06009701533004,,,,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,1.73,,,,,,,,,,,,,,,,,,,3.5,,,,,,,3.35,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,3.41,,,,,,2.25,,,,2.25,2.79,,,,,,,,,,,,,,,,
G06009701534011,,,,,,,,,,,0.28,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.94,0.72,0.75,0.84,2.17,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,
G06009701534012,,,,,,,,,,,1.31,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,1.84,1.54,1.56,1.6,3.18,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,
G06009701534013,,,,,,,,,,,2.41,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,2.48,2.18,2.21,2.24,3.83,,,,,,,,,5.07,,,,,,,,,,,,,,,,,,,,,,,
G06009701534014,,,,,,,,,,,1.71,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,1.79,1.49,1.51,1.54,3.13,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,
G06009701534015,,,,,,,,,,,0.77,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.85,0.55,0.57,0.6,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534016,,,,,,,,,,,0.98,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.9,0.76,0.78,0.67,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534031,,,,,,,,,,,3.45,,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,2.89,3.18,3.16,3.15,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534032,,,,,,,,,,,1.81,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.25,1.55,1.52,1.51,2.56,,,,,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534033,,,,,,,,,,,0.81,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.23,0.43,0.41,0.3,1.73,,,,,,,,,4.61,,,,,,,,,,,,,,,,,,,,,,,
G06009701534034,,,,,,,,,,,1.2,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.54,0.84,0.81,0.8,2.09,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
G06009701534041,,,,,,,,,,,2.0,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.52,1.63,1.6,1.49,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534042,,,,,,,,,,,1.82,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.33,1.44,1.42,1.31,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701534043,,,,,,,,,,,2.0,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.34,1.64,1.62,1.53,2.89,,,,,,,,,5.81,,,,,,,,,,,,,,,,,,,,,,,
G06009701534044,,,,,,,,,,,3.0,,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,2.44,2.74,2.72,2.7,3.75,,,,,,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,
G06009701535011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08,4.48,,,,,6.2,,,,,6.13,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,4.97,4.87,,,,4.98,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,
G06009701535012,,,,,,,,,,,4.1,,,,,,,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,3.64,3.54,3.84,3.82,3.8,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701535013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76,6.16,,,,,,,,,,,,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.82,6.73,,,6.99,7.76,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,8.02,,,
G06009701535014,,,,,,,,,,,6.55,,,,,,,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71,6.02,6.04,6.18,6.15,6.04,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701535021,,,,,,,,,,,3.82,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,3.34,3.42,3.39,3.28,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701535022,,,,,,,,,,,3.48,,,,,,,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,3.0,3.08,3.06,2.94,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701535023,,,,,,,,,,,6.34,,,,,,,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,5.86,5.94,5.92,5.8,,,,,,,,,,,,,5.98,5.98,,,,,,,,,,,,,,,,,,,
G06009701535024,,,,,,,,,,,12.57,,,,,,,13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,12.05,12.19,12.17,12.05,,,,,,,,,,,,,8.87,8.87,,,,,,,,,,,,,,,,,,,
G06009701536001,,,,,,,,,,,3.91,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,4.15,3.85,3.87,3.9,5.49,,,,,,,,,4.31,,,,,,,,,,,,,,,,,,,,,,,
G06009701536002,,,,,,,,,,,5.49,,6.66,,,,,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,5.57,5.27,5.29,5.32,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701536003,,,,,,,,,,,3.86,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,4.1,3.81,3.83,3.86,5.45,,,,,,,,,5.11,,,,,,,,,,,,,,,,,,,,,,,
G06009701536004,,,,,,,,,,,6.83,,6.88,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,7.07,6.77,6.79,6.83,,,,,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,
G06009701536005,,,,,,,,,,,5.03,,,,,,,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.55,4.62,4.6,4.48,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701537031,,,,,,,,,,,,,15.6,,,,,,,,,,22.02,,,,,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,,,,,,15.88,,16.27,4.63,,,,,,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,17.4,,,,,,,,,,,,,,,,,,,
G06009701537032,,,,,,,,,,,16.02,,14.49,,,,,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39,,,,,,18.7,,19.1,11.26,,,,,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.12,14.12,,,,,,,,,,,,,,,,,,,
G06009701537033,,,,,,,,,16.26,,,,8.65,,,,,,,,,,15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19,,,,,,,,,13.01,,,,,,16.29,,,,,,,,,,,,,,,16.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19,,,,,,,,,,,,,,15.66,17.4,,,,
G06009701537034,,,,,,,,,,,12.94,,13.52,,,,,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,,,,,,16.78,,16.98,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73,,,,,,,,,,,,,,11.04,11.04,,,,,,,,,,,,,,,,,,,
G06009701537035,,,,,,,,,,,,,10.65,,,,,15.84,,,,,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19,,,,,,18.82,,19.22,11.38,,,,,,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95,14.95,,,,,,,,,,,,,,,,,,,
G06009701537041,,,,,,,,,,,,,9.47,,,,,,,,,,15.68,,,,17.23,17.03,17.03,17.34,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35,,,,,,14.26,17.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701537042,,,,,,,,,16.2,,,,9.38,,,,,,,,,,15.59,,,,17.94,17.73,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08,,,,,,,,,13.04,,,,,,14.96,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701537043,,,,,,,,,15.51,,,,7.71,,,,,,,,,,14.9,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,,,,,,,,,12.25,,,,,,15.53,,,,,,,,,,,,,,,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,16.64,,,,
G06009701537044,,,,,,,,,14.07,,,,7.25,,,,,,,,,,13.47,,,,17.07,16.86,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,,,,,,14.09,,,,,,,,,,,,,,,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,
G06009701537051,,,,,,,,,11.74,,,,4.92,,,,,,,,,,11.14,13.12,,,,14.53,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76,,,,,,,,,,,,,,,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13,12.87,,,,
G06009701537052,,,,,,,,,7.69,,,,0.31,,,,,,8.32,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,7.16,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,7.08,,,,,
G06009701537053,,,,,,,,,9.0,,,,2.18,,,,,,9.63,,,,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,,,,,,,,,,,,,,,10.71,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.01,,,,,,,,,,,,,,,,,,8.39,10.13,,,,
G06009701537054,,,,,,,,,,,,,1.59,,,,,,7.74,,,,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21,,5.83,5.83,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,,,,,,,6.49,,,,,
G06009701537061,,,,,,,,,,,5.74,,2.18,,,,,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,5.98,5.68,5.7,5.74,,,,,,,,,,5.58,,,,,,,,,,,,,,,,,,,,,,,
G06009701537062,,,,,,,,,,,5.3,,4.25,,,,,4.82,,,,,,,,,,,,,,,,,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,6.56,,,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,5.27,,,,,,,,,,,4.84,,,,,,,,,,,,,,,,,,,,,,,
G06009701537063,,,,,,,,,11.17,,,,3.76,,,,,8.95,,,,,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,12.89,,,,,,,,,,,,,,,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,9.18,,,,,,,,,,,,,,,,,,10.56,12.3,,,,
G06009701537064,,,,,,,,,,,9.58,,7.06,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77,9.82,9.52,9.55,9.58,,,,,,,,,,9.85,,,,,,,,,,,,,,,,,,,,,,,
G06009701538011,,,,,,,,,3.82,,,,5.0,,,,,,6.19,,,,3.94,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39,,,,,,,,,,,,,9.29,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,4.96,,,,
G06009701538012,,,,,,,,,1.81,,,,,,,,,,2.71,,,,1.35,3.18,,,,,,,,,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,3.34,,,,
G06009701538013,,,,,,,,,1.03,,,,,,,,,,3.4,,,,1.29,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.6,,,,,,,,,,,,7.54,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,1.81,,,,
G06009701538014,,,,,,,,,1.52,,,,,,,,,,4.18,,,,1.96,2.08,,,,5.28,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,1.72,,,,
G06009701538041,,,,,,,,,1.65,,,,,,,,,,3.54,,,,2.9,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,5.74,,,,,,,,,,,,7.59,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.13,,,,
G06009701538042,,,,,,,,,1.38,,,,,,,,,,3.36,,,,2.63,0.74,,,,5.15,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.22,,,,
G06009701538061,,,,,,,,,1.97,,,,,,,,,,3.32,,,,2.9,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,5.52,,,,,,,,,,,,7.92,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.9,,,,
G06009701538062,,,,,,,,,1.5,,,,,,,,,,2.04,,,,2.23,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,4.24,,,,,,,,,,,,8.76,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,2.01,,,,
G06009701538063,,,,,,,,,1.48,,,,,,,,,,2.81,,,,2.21,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02,5.02,,,,,,,,,,,,8.31,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,0.93,,,,
G06009701538071,,,,,,,,,2.1,,,,,,,,,,2.75,,,,2.83,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,4.96,,,,,,,,,,,,8.38,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,1.27,,,,
G06009701538072,,,,,,,,,12.36,,,,,,,,,,9.48,,,,12.69,12.7,,,,,,,,,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92,12.88,,,,
G06009701538081,,,,,,,,,1.41,,,,,,,,,,2.21,,,,2.14,2.23,,,,,,,,,,,,,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,2.41,,,,
G06009701538082,,,,,,,,,1.15,,,,,,,,,,2.16,,,,1.88,1.96,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,2.14,,,,
G06009701538083,,,,,,,,,0.44,,,,,,,,,,3.21,,,,1.69,1.72,,,,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,1.36,,,,
G06009701538091,,,,,,,,,3.03,,,,,,,,,,0.77,,,,3.76,3.36,,,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,3.54,,,,
G06009701538092,,,,,,,,,1.79,,,,,,,,,,1.38,,,,2.52,2.12,,,,,,,,,,,,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,2.31,,,,
G06009701538093,,,,,,,,,2.0,,,,,,,,,,1.28,,,,2.73,2.34,,,,,,,,,,,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,2.52,,,,
G06009701539011,,,,,,,,,,,,,,,,,,,,,,,,7.89,,,4.65,4.52,4.52,4.72,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,4.81,,,,,,,,,,,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,,,
G06009701539012,,,,,,,,,,,,,,,,,,,,,,,,5.82,,,1.12,0.99,0.99,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1.27,,,,,,,,,,,,,,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,,,,
G06009701539013,,,,,,,,,,,,,,,,,,,,,,,,7.66,,,1.99,2.08,2.08,1.89,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74,1.83,,,,,,,,,,,,,,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,
G06009701539014,,,,,,,,,4.04,,,,,,,,,,,,,,,4.14,,,3.8,3.59,3.59,3.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,,,,,,,,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,,,,
G06009701539021,,,,,,,,,,,,,,,,,,,,,,,,5.61,,,0.31,0.18,0.18,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,0.52,,,,,,,,,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,,,,
G06009701539022,,,,,,,,,,,,,,,,,,,,,,,,6.48,,,0.81,0.9,0.9,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56,0.65,,,,,,,,,,,,,,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,,
G06009701539023,,,,,,,,,,,,,,,,,,,,,,,,5.66,,,0.27,0.14,0.14,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,0.42,,,,,,,,,,,,,,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,
G06009701539024,,,,,,,,,,,,,,,,,,,,,,,,6.87,,,1.2,1.29,1.29,1.09,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,1.04,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,
