trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
45-C9kQm9Ddiht,870,45-2,Westbound,"",0,304013,14152,
45-c9lye0x8z,712,45-1,Westbound,"",0,303818,13346,
45-ca23LkVdS1w,713,45-3,Clockwise,"",0,304043,8004,
45-cakuelerc,712,45-3,Westbound,"",0,304020,13346,
45-cBohRAX5vq,1756,45-3,Southbound,"",0,304022,3713,
45-cbxgxa42s,714,45-1,Counterclockwise,"",0,303847,8005,
45-CDqRNqXA_-4,1756,45-3,Southbound,"",0,304022,3713,
45-CerE2w-60oH,1756,45-2,Southbound,"",0,303986,3713,
45-cfwo64f3g,870,45-1,Eastbound,"",1,303857,14151,
45-cg4ygk5jx,713,45-1,Clockwise,"",0,303843,8004,
45-CHSu0BtnLyp,714,45-2,Counterclockwise,"",0,304005,8005,
45-cjdjjfagl,870,45-3,Eastbound,"",1,304054,14151,
45-cjqwuz8ao,900,45-1,Westbound,"",0,303951,11722,
45-cjvqflh7n,870,45-1,Westbound,"",0,303857,14152,
45-cJyVzpPj3dj,712,45-3,Eastbound,"",1,304018,12692,
45-ck8c46gge,712,45-1,Eastbound,"",1,303821,12692,
45-ckEONj7Y9UK,1758,45-2,Counterclockwise,"",0,303997,12826,
45-ckVGetP-xfl,870,45-2,Westbound,"",0,304012,14152,
45-clSkqxbzHtn,713,45-2,Clockwise,"",0,304003,8004,
45-cNlTu7JcvV,712,45-3,Westbound,"",0,304020,13346,
45-coUp81UZV4_,712,45-1,Eastbound,"",1,303821,12692,
45-CPEypdgKRa,712,45-3,Westbound,"",0,304019,13346,
45-cphsv1eyp,708,45-3,Clockwise,"",0,304048,12830,
45-cpSjjKyaPhO,1758,45-2,Counterclockwise,"",0,303996,12826,
45-cqt66twbp,708,45-1,Clockwise,"",0,303849,12830,
45-CSMTqn6duAJ,713,45-2,Clockwise,"",0,304004,8004,
45-cSSCgSiqHfn,716,45-3,Counterclockwise,"",0,304040,13296,
45-CuvK5FE_bmh,712,45-3,Eastbound,"",1,304020,12692,
45-cWCypE2VLmD,1756,45-2,Southbound,"",0,303986,3713,
45-cwKYjYRxzeT,1758,45-3,Counterclockwise,"",0,304033,12826,
45-cx2KD4M902L,715,45-1,Clockwise,"",0,303837,15232,
45-CXJGEhFqF2,1757,45-1,Clockwise,"",0,303830,12825,
45-cxzPOWl9G2h,715,45-1,Clockwise,"",0,303836,15232,
45-cYs2m5z4Ro2,1758,45-3,Counterclockwise,"",0,304032,12826,
45-d00evy39t,714,45-1,Counterclockwise,"",0,303846,8005,
45-d1j30kh1z,710,45-1,Counterclockwise,"",0,303852,12829,
45-d20903g57,870,45-3,Eastbound,"",1,304053,14151,
45-d2xdfu39z,870,45-3,Eastbound,"",1,304052,14151,
45-d3b98jxpc,708,45-1,Clockwise,"",0,303850,12830,
45-d5mzepl6x,900,45-1,Westbound,"",0,303952,11722,
45-D7WQDN3sUp,716,45-1,Counterclockwise,"",0,303839,13296,
45-d8l4oncdg,712,45-1,Eastbound,"",1,303818,12692,
45-d8u028a1k,714,45-3,Counterclockwise,"",0,304044,8005,
45-dA_unoRdA40,713,45-2,Clockwise,"",0,304002,8004,
45-dBjR6uj5m1P,1758,45-1,Counterclockwise,"",0,303835,12826,
45-dbwxo7i2h,710,45-1,Counterclockwise,"",0,303852,12829,
45-DCDVg99tCd,1758,45-1,Counterclockwise,"",0,303833,12826,
45-dchngfxf0,28,45-1,Northbound,"",1,303932,13223,
45-dciava84z,870,45-3,Eastbound,"",1,304053,14151,
45-dcNLpniQ8Qq,708,45-2,Clockwise,"",0,304009,12830,
45-dD9MwiCj-bs,716,45-3,Counterclockwise,"",0,304038,13296,
45-ddlg6i45c,714,45-3,Counterclockwise,"",0,304045,8005,
45-DeflhALQJyw,715,45-2,Clockwise,"",0,303999,15232,
45-df73z1ukv,870,45-3,Westbound,"",0,304055,14152,
45-DFkup6eUhFM,714,45-2,Counterclockwise,"",0,304005,8005,
45-DFM5m_yzst,712,45-1,Westbound,"",0,303818,13346,
45-dg05ve0f2,713,45-3,Clockwise,"",0,304041,8004,
45-dgzd3qv0s,870,45-3,Eastbound,"",1,304053,14151,
45-dhfetzwco,712,45-1,Eastbound,"",1,303819,12692,
45-DiDd31aQSn9,870,45-2,Westbound,"",0,304014,14152,
45-dIhlGpYjNtR,710,45-3,Counterclockwise,"",0,304049,12829,
45-diUkm1t65Yx,713,45-3,Clockwise,"",0,304043,8004,
45-dJQKdlMi71,712,45-3,Westbound,"",0,304020,13346,
45-dkGAjgowsEP,714,45-2,Counterclockwise,"",0,304007,8005,
45-DLg4_lag2K,1756,45-3,Southbound,"",0,304022,3713,
45-dn7wk72xn,870,45-3,Eastbound,"",1,304053,14151,
45-dnanyfmu7,1756,45-1,Southbound,"",0,303823,3713,
45-DNNsepV32QE,1758,45-1,Counterclockwise,"",0,303834,12826,
45-dnp76e6pe,713,45-1,Clockwise,"",0,303842,8004,
45-dnYwUNN-wf,1757,45-1,Clockwise,"",0,303830,12825,
45-dpGPt_S4b15,1757,45-1,Clockwise,"",0,303829,12825,
45-dptp7bxll,1756,45-1,Southbound,"",0,303823,3713,
45-dq4ApLvCSv5,714,45-2,Counterclockwise,"",0,304005,8005,
45-dqVDEIgceaG,713,45-3,Clockwise,"",0,304043,8004,
45-dT-KyU02oz,1757,45-3,Clockwise,"",0,304029,12825,
45-dt9WYHmynRa,870,45-2,Westbound,"",0,304016,14152,
45-dtpiw14jUh,1757,45-2,Clockwise,"",0,303993,12825,
45-dtrrq603h,710,45-1,Counterclockwise,"",0,303852,12829,
45-DVjADQqeKls,870,45-2,Westbound,"",0,304015,14152,
45-dy9cxlqcu,711,45-1,Southbound,"",0,303824,14149,
45-dynu3ycrm,713,45-1,Clockwise,"",0,303843,8004,
45-dyykoqjvj,900,45-1,Westbound,"",0,303953,11722,
45-E-cMxb-A8Z2,714,45-2,Counterclockwise,"",0,304006,8005,
45-E1Nk_XnhErX,710,45-2,Counterclockwise,"",0,304011,12829,
45-E1YPU6YmrZq,713,45-2,Clockwise,"",0,304004,8004,
45-e2gqwkc1c,870,45-3,Eastbound,"",1,304055,14151,
45-E2v4aSN3q67,712,45-2,Eastbound,"",1,303983,12692,
45-E5_dEqojibM,1758,45-2,Counterclockwise,"",0,303997,12826,
45-e5lkja2zf,870,45-1,Eastbound,"",1,303862,14151,
45-E9ZXDgzXfVa,1757,45-1,Clockwise,"",0,303831,12825,
45-eApbo3jg3Rk,1757,45-1,Clockwise,"",0,303831,12825,
45-EawWrYJIfWF,1756,45-2,Southbound,"",0,303986,3713,
45-EBN4gyONvQs,715,45-1,Clockwise,"",0,303837,15232,
45-Ec6Vm9zkmQ8,716,45-1,Counterclockwise,"",0,303841,13296,
45-ecajk3a5m,870,45-3,Eastbound,"",1,304054,14151,
45-ecnLJvRqIY,712,45-3,Westbound,"",0,304021,13346,
45-edcLUaOLcB5,1758,45-2,Counterclockwise,"",0,303996,12826,
45-ef0Kln9iwUS,1757,45-1,Clockwise,"",0,303831,12825,
45-egh21crfu,712,45-1,Eastbound,"",1,303820,12692,
45-egmkw7d9c,870,45-1,Eastbound,"",1,303861,14151,
45-egQpId1FNy,1758,45-3,Counterclockwise,"",0,304031,12826,
45-eijuipd2p,900,45-1,Westbound,"",0,303954,11722,
45-EIQ3s9HEMYT,712,45-2,Eastbound,"",1,303985,12692,
45-ej6r006tg,713,45-1,Clockwise,"",0,303842,8004,
45-ejguij4y4,710,45-1,Counterclockwise,"",0,303853,12829,
45-elCd3E3gg5-,715,45-1,Clockwise,"",0,303838,15232,
45-EMrSxraLKTC,715,45-1,Clockwise,"",0,303838,15232,
45-endejcpao,708,45-1,Clockwise,"",0,303850,12830,
45-Enfe7t9BzL0,712,45-1,Eastbound,"",1,303822,12692,
45-er85bbdvj,858,45-1,Westbound,"",0,303873,13344,
45-erjKOXWei5z,715,45-2,Clockwise,"",0,303999,15232,
45-etazmoyo0Z,712,45-3,Westbound,"",0,304020,13346,
45-etj1yx144,712,45-1,Eastbound,"",1,303818,12692,
45-eU3aYRWWSvO,870,45-2,Eastbound,"",1,304015,14151,
45-euIf389v6V_,1758,45-1,Counterclockwise,"",0,303832,12826,
45-euudyob5c,870,45-1,Westbound,"",0,303860,14152,
45-euzgpWEEsX,712,45-1,Westbound,"",0,303818,13346,
45-ew4129703,711,45-3,Southbound,"",0,304023,14149,
45-ewRDNPovVk4,715,45-1,Clockwise,"",0,303838,15232,
45-ey8s8hphv,870,45-1,Eastbound,"",1,303858,14151,
45-eYmDU5o771f,708,45-2,Clockwise,"",0,304008,12830,
45-EyN9ENr3wX9,712,45-2,Westbound,"",0,303985,13346,
45-EzWRZpspgK3,870,45-2,Eastbound,"",1,304016,14151,
45-f173eam0o,1756,45-1,Southbound,"",0,303823,3713,
45-f1YHyZ7x0jL,1757,45-3,Clockwise,"",0,304030,12825,
45-f2FzeRuq9gJ,715,45-3,Clockwise,"",0,304036,15232,
45-f3eqhdbwm,870,45-1,Westbound,"",0,303860,14152,
45-F5xZy1j12Q,713,45-3,Clockwise,"",0,304041,8004,
45-f6T142D2xhz,715,45-2,Clockwise,"",0,303998,15232,
45-f6vq0-3DXNq,1758,45-2,Counterclockwise,"",0,303994,12826,
45-F7uS5nkNwPI,710,45-2,Counterclockwise,"",0,304010,12829,
45-f8waoi13j,713,45-1,Clockwise,"",0,303844,8004,
45-F9Kp8092d0N,1757,45-2,Clockwise,"",0,303990,12825,
45-FADuxcMZ96,713,45-3,Clockwise,"",0,304042,8004,
45-fdE6NMiekWr,715,45-1,Clockwise,"",0,303836,15232,
45-fdr7w7pxw,711,45-3,Southbound,"",0,304023,14149,
45-febr2ydi8,1756,45-1,Southbound,"",0,303823,3713,
45-FgI3OHXAITZ,713,45-2,Clockwise,"",0,304002,8004,
45-fGuPjKlw8TJ,716,45-2,Counterclockwise,"",0,304000,13296,
45-FhbF7idMoU5,712,45-2,Westbound,"",0,303981,13346,
45-Fhs5uxh_DDt,1756,45-2,Southbound,"",0,303986,3713,
45-fhswlW8Vei5,712,45-2,Westbound,"",0,303983,13346,
45-fiTsqLYX-OO,712,45-2,Eastbound,"",1,303982,12692,
45-fj93kok7u,711,45-1,Southbound,"",0,303826,14149,
45-fjlmozrc6,28,45-1,Northbound,"",1,303933,13223,
45-fjz46kja4,870,45-3,Eastbound,"",1,304054,14151,
45-Fk-OxeTsh5,716,45-1,Counterclockwise,"",0,303839,13296,
45-fKAlvKI1bXN,716,45-1,Counterclockwise,"",0,303841,13296,
45-flQR1JH9t_U,715,45-1,Clockwise,"",0,303838,15232,
45-fpoTkiB1Y2i,715,45-2,Clockwise,"",0,303999,15232,
45-FQgP0yZg0SK,716,45-3,Counterclockwise,"",0,304040,13296,
45-fqgy782wi,708,45-3,Clockwise,"",0,304048,12830,
45-fqPF2chzUm,710,45-3,Counterclockwise,"",0,304049,12829,
45-fr7bf58fz,712,45-3,Eastbound,"",1,304018,12692,
45-FrENJ2rooYy,1756,45-3,Southbound,"",0,304022,3713,
45-fs2m69qrj,708,45-3,Clockwise,"",0,304048,12830,
45-fs5s45ukb,1756,45-3,Southbound,"",0,304022,3713,
45-fsZSadvqawH,716,45-1,Counterclockwise,"",0,303840,13296,
45-FtEmSvO2tpn,713,45-2,Clockwise,"",0,304004,8004,
45-FtSbg7xm9Ci,1758,45-3,Counterclockwise,"",0,304033,12826,
45-fVghcgx9VZl,712,45-2,Eastbound,"",1,303985,12692,
45-fvri_YIvMBF,870,45-2,Eastbound,"",1,304016,14151,
45-fw1lryp6t,708,45-1,Clockwise,"",0,303850,12830,
45-fWLceJ-1_99,716,45-1,Counterclockwise,"",0,303841,13296,
45-Fwp25zOst3K,708,45-2,Clockwise,"",0,304009,12830,
45-fX95EvtO8vo,712,45-1,Eastbound,"",1,303819,12692,
45-FY3tv6AHNt,1758,45-3,Counterclockwise,"",0,304034,12826,
45-FZ_2kqE9xOH,712,45-1,Westbound,"",0,303820,13346,
45-fZiiVvV7c0e,1758,45-3,Counterclockwise,"",0,304033,12826,
45-FZo8RXiH46K,712,45-2,Eastbound,"",1,303984,12692,
45-FzSF4J8mWg,1757,45-3,Clockwise,"",0,304029,12825,
45-g01K5IGAfL0,715,45-2,Clockwise,"",0,303998,15232,
45-g0wfudti2,708,45-1,Clockwise,"",0,303850,12830,
45-G1FJMqEnRND,1758,45-2,Counterclockwise,"",0,303994,12826,
45-g1ins3pp0,1756,45-1,Southbound,"",0,303823,3713,
45-g4tog6lTdFX,1757,45-3,Clockwise,"",0,304030,12825,
45-g6chidsqz,711,45-1,Southbound,"",0,303825,14149,
45-g82gdt3wt,712,45-1,Westbound,"",0,303822,13346,
45-g9cxrkter,708,45-1,Clockwise,"",0,303850,12830,
45-GAEQeuEOxWi,712,45-1,Westbound,"",0,303822,13346,
45-gbhai7tKYY,1757,45-1,Clockwise,"",0,303830,12825,
45-gcc3e0q1m,710,45-3,Counterclockwise,"",0,304050,12829,
45-GCLq9rH5sp,1757,45-1,Clockwise,"",0,303830,12825,
45-gcsxmmovc,714,45-1,Counterclockwise,"",0,303846,8005,
45-gDbwQi85fXa,715,45-2,Clockwise,"",0,303999,15232,
45-gHgfu09EaIb,710,45-2,Counterclockwise,"",0,304010,12829,
45-gHX3TJetWRk,712,45-1,Eastbound,"",1,303819,12692,
45-ghxUo8Yns0X,716,45-1,Counterclockwise,"",0,303840,13296,
45-GI_udq9-mrm,712,45-2,Eastbound,"",1,303984,12692,
45-gige4udmt,900,45-1,Union Station,"",1,303971,11723,
45-gj2jEW-s3Gx,716,45-3,Counterclockwise,"",0,304039,13296,
45-gjvwdfwk1,711,45-1,Southbound,"",0,303825,14149,
45-GKMAMwJFZ6,1756,45-3,Southbound,"",0,304022,3713,
45-gl3KJ5Z1Twh,708,45-2,Clockwise,"",0,304008,12830,
45-GMmMowVw18l,715,45-2,Clockwise,"",0,303998,15232,
45-gmmra8joj,870,45-1,Westbound,"",0,303862,14152,
45-GN4cvETvt0U,712,45-2,Eastbound,"",1,303982,12692,
45-gnzcgvy5q,714,45-1,Counterclockwise,"",0,303845,8005,
45-gol3ya2z7,708,45-3,Clockwise,"",0,304047,12830,
45-grf6ue5a8,712,45-1,Eastbound,"",1,303822,12692,
45-gsb31G12mu5,712,45-2,Westbound,"",0,303982,13346,
45-gSdGN9eErD6,1758,45-2,Counterclockwise,"",0,303996,12826,
45-GsNaUxh8g7O,712,45-1,Eastbound,"",1,303821,12692,
45-gt0p3axd6,710,45-1,Counterclockwise,"",0,303852,12829,
45-GT1mtPY7ya-,716,45-3,Counterclockwise,"",0,304038,13296,
45-guplbnt5m,712,45-3,Eastbound,"",1,304019,12692,
45-gurg8azm9,710,45-1,Counterclockwise,"",0,303852,12829,
45-GutKRvtvNAq,716,45-2,Counterclockwise,"",0,304000,13296,
45-guwfo_dR2Vr,1758,45-3,Counterclockwise,"",0,304032,12826,
45-guyc9qejb,870,45-1,Westbound,"",0,303857,14152,
45-gwsp2kCGyKe,715,45-1,Clockwise,"",0,303837,15232,
45-gWSXvHDv9pB,1757,45-1,Clockwise,"",0,303831,12825,
45-GwT1TO5wM4V,715,45-3,Clockwise,"",0,304036,15232,
45-gyzfmu8ix,870,45-1,Eastbound,"",1,303862,14151,
45-GzDwMhRu1oY,712,45-2,Eastbound,"",1,303982,12692,
45-h-s5JzFoCCN,712,45-2,Westbound,"",0,303985,13346,
45-h0tAB94WUAi,708,45-2,Clockwise,"",0,304008,12830,
45-h0vhke447,870,45-3,Eastbound,"",1,304051,14151,
45-H1NzHvNyoTV,712,45-2,Westbound,"",0,303984,13346,
45-H3-xkU0nFCq,1756,45-2,Southbound,"",0,303986,3713,
45-h3cjm12l1,714,45-1,Counterclockwise,"",0,303846,8005,
45-h4qgdg1x4,711,45-1,Southbound,"",0,303824,14149,
45-H4WBkdqbg2-,716,45-3,Counterclockwise,"",0,304040,13296,
45-H6v01Y35gDi,715,45-3,Clockwise,"",0,304036,15232,
45-h7stmdhye,713,45-1,Clockwise,"",0,303844,8004,
45-h7xzn0zvk,870,45-1,Westbound,"",0,303860,14152,
45-h82u8azy0,713,45-3,Clockwise,"",0,304042,8004,
45-h9zkqm381,712,45-1,Westbound,"",0,303821,13346,
45-hBm2Rt9xd5W,1757,45-1,Clockwise,"",0,303828,12825,
45-hC6rT_6-YWe,1757,45-1,Clockwise,"",0,303828,12825,
45-hCuq6ELhuGy,1756,45-2,Southbound,"",0,303986,3713,
45-HekJVYz1lYN,713,45-2,Clockwise,"",0,304002,8004,
45-henb95zz5,708,45-1,Clockwise,"",0,303849,12830,
45-heorvspp1,708,45-1,Clockwise,"",0,303849,12830,
45-hf4q759y4,711,45-1,Southbound,"",0,303827,14149,
45-HG0Xu4t4e3O,715,45-1,Clockwise,"",0,303836,15232,
45-hgd2lk03j,900,45-1,Westbound,"",0,303955,11722,
45-HHAOB46t1v,710,45-3,Counterclockwise,"",0,304050,12829,
45-HhcAA06SN6G,715,45-3,Clockwise,"",0,304037,15232,
45-hHYk_MU1y1-,716,45-1,Counterclockwise,"",0,303841,13296,
45-hhzPU1bxRBN,715,45-1,Clockwise,"",0,303838,15232,
45-hJC088hao82,715,45-3,Clockwise,"",0,304035,15232,
45-hkqplEYV79H,1757,45-2,Clockwise,"",0,303992,12825,
45-HlEAifPyccI,1757,45-2,Clockwise,"",0,303992,12825,
45-hlky6y41c,4291,45-1,Northbound,"",1,303918,14056,
45-hLlfp1-Ua8-,1757,45-1,Clockwise,"",0,303829,12825,
45-hlPkI-46VXU,708,45-2,Clockwise,"",0,304009,12830,
45-hlugub4im,711,45-1,Southbound,"",0,303826,14149,
45-HMsKp8rkubH,710,45-2,Counterclockwise,"",0,304011,12829,
45-HnPXuFhHbAg,716,45-3,Counterclockwise,"",0,304039,13296,
45-hompMRVI6PX,870,45-2,Westbound,"",0,304013,14152,
45-HoyHVjeuvSV,716,45-2,Counterclockwise,"",0,304001,13296,
45-hQQXg1ZGnDx,708,45-2,Clockwise,"",0,304009,12830,
45-hr89TSOTH6L,708,45-2,Clockwise,"",0,304008,12830,
45-HRLi-TVwD7w,870,45-2,Eastbound,"",1,304014,14151,
45-HSMFPMRDQNW,870,45-2,Eastbound,"",1,304013,14151,
45-HTbPGXa9Pgw,710,45-3,Counterclockwise,"",0,304049,12829,
45-htic1x1lj,713,45-1,Clockwise,"",0,303843,8004,
45-HTQ72LPhmU,1756,45-3,Southbound,"",0,304022,3713,
45-htVtPFKExUK,716,45-2,Counterclockwise,"",0,304001,13296,
45-hvbqm68y3,713,45-1,Clockwise,"",0,303842,8004,
45-hX455Pa2NY9,1757,45-3,Clockwise,"",0,304028,12825,
45-HY3sIgZMOmO,1758,45-1,Counterclockwise,"",0,303832,12826,
45-i3FP8IT3Jvr,715,45-1,Clockwise,"",0,303838,15232,
45-i65Cq7blDG,712,45-1,Westbound,"",0,303822,13346,
45-i9xwe924x,870,45-1,Eastbound,"",1,303860,14151,
45-IAKUtHZ2Zri,712,45-2,Eastbound,"",1,303981,12692,
45-iaxoox215,708,45-1,Clockwise,"",0,303850,12830,
45-iB-2fWrpR9,1757,45-1,Clockwise,"",0,303831,12825,
45-icdVPAaKTsr,1757,45-1,Clockwise,"",0,303829,12825,
45-id7l5cohq,714,45-3,Counterclockwise,"",0,304046,8005,
45-idBHUiNBzyz,708,45-2,Clockwise,"",0,304009,12830,
45-ie7777bda,870,45-3,Westbound,"",0,304051,14152,
45-iEA4s2O0cB,1758,45-3,Counterclockwise,"",0,304034,12826,
45-ig2tCz0k6in,712,45-1,Eastbound,"",1,303820,12692,
45-ihK0SY0KYrg,716,45-1,Counterclockwise,"",0,303839,13296,
45-iHWjykPMFZX,870,45-2,Westbound,"",0,304012,14152,
45-iir382qeo,712,45-3,Westbound,"",0,304019,13346,
45-iIXMpjFFCDq,715,45-3,Clockwise,"",0,304037,15232,
45-Ij0OErOzqgp,712,45-2,Eastbound,"",1,303981,12692,
45-ijkZ4uu4iiL,708,45-2,Clockwise,"",0,304009,12830,
45-ikvso4g71,870,45-1,Eastbound,"",1,303862,14151,
45-ilvch42zk,870,45-3,Westbound,"",0,304054,14152,
45-imdq4qq0r,870,45-1,Westbound,"",0,303860,14152,
45-iN6axrWyWIv,870,45-2,Eastbound,"",1,304013,14151,
45-iNpyIMlF_Yi,712,45-1,Eastbound,"",1,303819,12692,
45-iNpYsZTV01s,715,45-3,Clockwise,"",0,304035,15232,
45-ip_1Ee8L9os,708,45-2,Clockwise,"",0,304008,12830,
45-iqYNBG7-K_n,1757,45-3,Clockwise,"",0,304028,12825,
45-is605m4kf,714,45-1,Counterclockwise,"",0,303847,8005,
45-itDL5ImlPbj,1757,45-1,Clockwise,"",0,303828,12825,
45-iUAc80WKv0,712,45-1,Westbound,"",0,303818,13346,
45-IUceRIE-SSP,715,45-1,Clockwise,"",0,303836,15232,
45-iUOplOqFC54,1758,45-1,Counterclockwise,"",0,303834,12826,
45-IUXeU1ae2dm,1757,45-2,Clockwise,"",0,303992,12825,
45-ivx7mucld,714,45-3,Counterclockwise,"",0,304045,8005,
45-IW6uzuQRzvV,716,45-2,Counterclockwise,"",0,304000,13296,
45-ixhoe1gpd,900,45-1,Union Station,"",1,303972,11723,
45-ixr9zq52r,870,45-3,Westbound,"",0,304053,14152,
45-iy2hli2wr,712,45-3,Westbound,"",0,304020,13346,
45-iy86a8j7x,870,45-3,Westbound,"",0,304052,14152,
45-j2nwsge85,708,45-1,Clockwise,"",0,303849,12830,
45-j35c1bntg,870,45-3,Westbound,"",0,304052,14152,
45-j6t8x9pmv,711,45-1,Southbound,"",0,303824,14149,
45-j792kn7j4,870,45-3,Westbound,"",0,304055,14152,
45-j8PYHhLgmT,1757,45-3,Clockwise,"",0,304027,12825,
45-jbmu3cz09,870,45-1,Eastbound,"",1,303861,14151,
45-JD4l3o9DqqQ,870,45-2,Westbound,"",0,304012,14152,
45-JDdbfGCXcty,712,45-1,Eastbound,"",1,303821,12692,
45-jeexk21d1,708,45-3,Clockwise,"",0,304048,12830,
45-JEG_-O9nDtj,712,45-3,Eastbound,"",1,304018,12692,
45-jf1l15ril,870,45-3,Westbound,"",0,304053,14152,
45-jfU8XdVpAsp,712,45-2,Westbound,"",0,303981,13346,
45-jFV_1eamd2W,712,45-2,Westbound,"",0,303984,13346,
45-JHGf3ucrbeH,713,45-2,Clockwise,"",0,304004,8004,
45-Jiz_qL5CyN,1757,45-1,Clockwise,"",0,303830,12825,
45-jJDHPsN-N2O,712,45-2,Westbound,"",0,303984,13346,
45-jjiPfdcmop2,714,45-2,Counterclockwise,"",0,304005,8005,
45-JLXH-RZw06d,712,45-3,Westbound,"",0,304021,13346,
45-Jmnk0zwrR-L,713,45-2,Clockwise,"",0,304004,8004,
45-JmsSFKdgg_,1757,45-3,Clockwise,"",0,304027,12825,
45-jnj79zpgl,708,45-1,Clockwise,"",0,303849,12830,
45-jOZGcwvgZux,1757,45-2,Clockwise,"",0,303990,12825,
45-JP3n8Hrcy1,712,45-1,Westbound,"",0,303818,13346,
45-jpqivt2df,711,45-3,Southbound,"",0,304025,14149,
45-jpwr087sjDk,712,45-1,Westbound,"",0,303822,13346,
45-jpyx4i0fm,870,45-3,Westbound,"",0,304051,14152,
45-jq9TlK1nkKn,1756,45-2,Southbound,"",0,303986,3713,
45-jqncqggwr,713,45-1,Clockwise,"",0,303843,8004,
45-jrPYrcZqYmu,1756,45-2,Southbound,"",0,303986,3713,
45-jst96xb1t,858,45-1,Westbound,"",0,303874,13344,
45-JUYF8iSYhu7,712,45-3,Eastbound,"",1,304019,12692,
45-jwr87y3bx,870,45-1,Westbound,"",0,303859,14152,
45-jXA_g6Fu8Vz,716,45-3,Counterclockwise,"",0,304039,13296,
45-jxo567gn1,711,45-1,Southbound,"",0,303826,14149,
45-JXUmEbpTq_a,712,45-2,Eastbound,"",1,303985,12692,
45-JyNV6zShSF,710,45-3,Counterclockwise,"",0,304050,12829,
45-jZPY__4LXLQ,715,45-1,Clockwise,"",0,303836,15232,
45-k17rizn6o,713,45-1,Clockwise,"",0,303842,8004,
45-k2TZ13WePN2,715,45-1,Clockwise,"",0,303837,15232,
45-k31055uu3,870,45-1,Eastbound,"",1,303858,14151,
45-K398l03MaiL,1757,45-3,Clockwise,"",0,304028,12825,
45-k3KbsuT9-iw,716,45-1,Counterclockwise,"",0,303839,13296,
45-k9qu7xu3v,711,45-1,Southbound,"",0,303824,14149,
45-k9ttqlji9,900,45-1,Westbound,"",0,303956,11722,
45-KaMZQjuIZj,710,45-3,Counterclockwise,"",0,304050,12829,
45-kBXM-rJC0vx,1758,45-1,Counterclockwise,"",0,303835,12826,
45-KCTbi_8fma8,715,45-1,Clockwise,"",0,303836,15232,
45-kddcilxNB6t,870,45-2,Westbound,"",0,304015,14152,
45-KDyORubwuUP,712,45-2,Eastbound,"",1,303985,12692,
45-KeDfHt-R_4I,712,45-3,Eastbound,"",1,304020,12692,
45-KF0945U2pvN,712,45-1,Westbound,"",0,303822,13346,
45-KfUf1jNLWn,1758,45-3,Counterclockwise,"",0,304031,12826,
45-khHbTLhKBH,710,45-3,Counterclockwise,"",0,304050,12829,
45-khNLkVfMDfN,1758,45-2,Counterclockwise,"",0,303996,12826,
45-kHyYHsCMgnT,1756,45-3,Southbound,"",0,304022,3713,
45-kitfk75wg,710,45-1,Counterclockwise,"",0,303853,12829,
45-KJtz74S51_,1757,45-2,Clockwise,"",0,303993,12825,
45-kJZxVP7YH8,712,45-1,Westbound,"",0,303822,13346,
45-kkgkdspsa,708,45-1,Clockwise,"",0,303849,12830,
45-kkupie276,710,45-1,Counterclockwise,"",0,303853,12829,
45-kkvpxwfge,711,45-1,Southbound,"",0,303827,14149,
45-KlT1Swqj15,1757,45-1,Clockwise,"",0,303830,12825,
45-klucannlg,714,45-3,Counterclockwise,"",0,304045,8005,
45-KM4RKWxb0sS,712,45-3,Eastbound,"",1,304017,12692,
45-kn54xlbji,714,45-1,Counterclockwise,"",0,303846,8005,
45-Koj22kth73K,710,45-2,Counterclockwise,"",0,304011,12829,
45-KOzk3lsxETy,712,45-3,Westbound,"",0,304017,13346,
45-kp2URtG60lj,712,45-3,Westbound,"",0,304018,13346,
45-kQAqKKQF4c,1757,45-2,Clockwise,"",0,303991,12825,
45-kqy3nkmqw,710,45-1,Counterclockwise,"",0,303853,12829,
45-krDK_ozejXk,715,45-3,Clockwise,"",0,304035,15232,
45-krdohyuru,712,45-3,Westbound,"",0,304019,13346,
45-kRmwmcrAJWb,708,45-2,Clockwise,"",0,304008,12830,
45-KRvqtZc9Jvj,715,45-1,Clockwise,"",0,303838,15232,
45-kt34opn28,711,45-1,Southbound,"",0,303825,14149,
45-Kt9Y-J3IxuO,713,45-3,Clockwise,"",0,304043,8004,
45-KtjQ8c3S1Wu,712,45-3,Eastbound,"",1,304017,12692,
45-ktxssbgud,710,45-1,Counterclockwise,"",0,303853,12829,
45-kuICYH6joy,1757,45-3,Clockwise,"",0,304029,12825,
45-kuim60elk,712,45-1,Eastbound,"",1,303822,12692,
45-kup74OpuwRX,712,45-3,Eastbound,"",1,304018,12692,
45-KuzgePqKWFD,715,45-1,Clockwise,"",0,303838,15232,
45-kVflqa2n4Wz,715,45-3,Clockwise,"",0,304037,15232,
45-kvs5hshu9,870,45-1,Westbound,"",0,303860,14152,
45-KwJOGX6Yfn,716,45-1,Counterclockwise,"",0,303839,13296,
45-kz6lmUv6v8,1756,45-3,Southbound,"",0,304022,3713,
45-kziEcyAZ7q8,712,45-2,Westbound,"",0,303985,13346,
45-l0c9sodj2,712,45-3,Westbound,"",0,304018,13346,
45-l33igczdd,711,45-1,Southbound,"",0,303826,14149,
45-L3MH2pP0zR3,712,45-1,Eastbound,"",1,303818,12692,
