pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
mtc:7544518-26785-1643868437146,mtc:1643868418947,mtc:1591644840190,1,1,4.31790,,,,,,
mtc:26785-7544516-1643868441193,mtc:1591644840190,mtc:1643868380395,1,1,8.44704,,,,,,
mtc:7544517-39790-1643868447131,mtc:1643868409330,mtc:1592688856110,1,1,19.17146,,,,,,
mtc:7544520-7544519-1643868533407,mtc:1643868520182,mtc:1643868494082,2,1,13.11630,,,,,,
mtc:7544519-26772-1643868539244,mtc:1643868494082,mtc:1591644429221,1,1,37.22973,,,,,,
mtc:7544520-26770-1643868546333,mtc:1643868520182,mtc:1591644345716,1,1,54.30041,,,,,,
mtc:7544521-25326-1643868731783,GF:43008,mtc:1590157029245,1,1,10.64909,,,,,,
mtc:7544527-25318-1643868782089,SB:gateg,mtc:SB-890002-1590156811112,1,1,81.01395,,,,,,
mtc:7544526-6073184-1643868808737,SB:gatef,mtc:SB-890003-1638322073559,1,1,78.13706,,,,,,
mtc:7544529-25337-1643868859854,SB:middleentrance,mtc:1590157603853,1,1,43.66458,,,,,,
mtc:25337-7544525-1643868869043,mtc:1590157603853,SB:gateef,1,1,3.25288,,,,,,
mtc:7544524-25337-1643868889690,SB:gatee,mtc:1590157603853,1,1,25.02924,,,,,,
mtc:7544524-6073183-1643868897508,SB:gatee,mtc:SB-890001-1638322064310,1,1,71.16028,,,,,,
mtc:7544528-7544527-1643868912543,SB:southentrance,SB:gateg,1,1,39.82945,,,,,,
mtc:7544526-25337-1643868976409,SB:gatef,mtc:1590157603853,1,1,23.94895,,,,,,
mtc:7544526-7544527-1643868980738,SB:gatef,SB:gateg,1,1,51.99351,,,,,,
mtc:7544523-7544524-1643868994699,SB:northentrance,SB:gatee,1,1,20.26125,,,,,,
mtc:25333-7544523-1643869085361,mtc:1590157395794,SB:northentrance,1,1,90.78276,,,,,,
mtc:25324-25326-1643869100439,mtc:1590156908006,mtc:1590157029245,1,1,105.33656,,,,,,
mtc:25333-25319-1643869243141,mtc:1590157395794,mtc:GF-43000-1590156818025,1,1,138.71907,,,,,,
mtc:25476-39802-1643870691317,mtc:1590526418388,mtc:1592689791965,1,1,17.33495,,,,,,
mtc:25474-39802-1643870700570,mtc:,mtc:1592689791965,1,1,42.04065,,,,,,
mtc:25473-39805-1643870716317,mtc:1590526381445,mtc:1592689855448,1,1,41.58760,,,,,,
mtc:25475-39805-1643870730866,mtc:1590526407790,mtc:1592689855448,1,1,17.46249,,,,,,
mtc:39805-25481-1643870770408,mtc:1592689855448,mtc:1590526475885,1,1,39.28512,,,,,,
mtc:39802-25482-1643870785513,mtc:1592689791965,mtc:1590526484707,1,1,39.43321,,,,,,
mtc:39802-25451-1643870804657,mtc:1592689791965,MCAR,1,1,15.19025,,,,,,
mtc:25451-39805-1643870810251,MCAR,mtc:1592689855448,1,1,16.62793,,,,,,
mtc:7544531-25462-1643871164427,mtc:1643871159160,mtc:1590526043230,6,1,24.81485,,,,,,
mtc:7544531-25458-1643871186416,mtc:1643871159160,mtc:1590525895958,1,1,38.49219,,,,,,
mtc:25870-25876-1643871419761,80100,mtc:1590702329275,1,1,38.95330,,,,,,
mtc:39827-25868-1643871500919,mtc:1592693725357,42126,1,1,11.64108,,,,,,
mtc:25873-25870-1643871547400,mtc:1590702302702,80100,1,1,37.71849,,,,,,
mtc:25869-25874-1643871551940,7700100,mtc:1590702313316,1,1,19.65534,,,,,,
mtc:25880-25873-1643871605288,mtc:1590702431032,mtc:1590702302702,1,1,30.52567,,,,,,
mtc:25876-25881-1643871615788,mtc:1590702329275,mtc:1590702440107,1,1,30.26926,,,,,,
mtc:25876-25875-1643871624516,mtc:1590702329275,mtc:1590702320925,1,1,42.12475,,,,,,
mtc:25875-25874-1643871629620,mtc:1590702320925,mtc:1590702313316,1,1,44.57199,,,,,,
mtc:25879-25874-1643871646237,mtc:1590702385548,mtc:1590702313316,1,1,25.45433,,,,,,
mtc:25878-39827-1643871655821,mtc:1590702375716,mtc:1592693725357,1,1,20.55202,,,,,,
mtc:25868-25874-1643871660031,42126,mtc:1590702313316,1,1,12.01625,,,,,,
mtc:39827-25869-1643871691205,mtc:1592693725357,7700100,1,1,25.09686,,,,,,
mtc:25872-39827-1643871705542,mtc:1590702270344,mtc:1592693725357,1,1,47.43421,,,,,,
mtc:25872-25873-1643871718198,mtc:1590702270344,mtc:1590702302702,1,1,43.11162,,,,,,
mtc:7544532-25359-1643873273768,mtc:1643873267662,mtc:1590159081988,1,1,11.08649,,,,,,
mtc:7544532-25360-1643873279551,mtc:1643873267662,mtc:1590159090122,1,1,20.07775,,,,,,
mtc:7544532-25355-1643873283425,mtc:1643873267662,mtc:1590159014012,1,1,8.10267,,,,,,
mtc:7544532-25357-1643873286904,mtc:1643873267662,mtc:1590159048520,1,1,11.15317,,,,,,
mtc:7544532-25356-1643873290739,mtc:1643873267662,mtc:1590159038022,1,1,9.04502,,,,,,
mtc:7544532-25358-1643873294323,mtc:1643873267662,mtc:1590159062261,1,1,8.67710,,,,,,
mtc:25402-25396-1643873601549,mtc:1590161474264,mtc:1590161344860,1,1,42.08894,,,,,,
mtc:25397-25403-1643873610988,mtc:1590161356615,mtc:1590161492362,1,1,41.95846,,,,,,
mtc:7523128-25278-1643875694460,mtc:1643701476130,mtc:fruitvale_bart_south,1,1,35.46895,,,,,,
mtc:26626-7544534-1643875901970,mtc:1591405850144,777402,1,1,48.80632,,,,,,
mtc:7544533-26626-1643875905776,64514,mtc:1591405850144,1,1,39.16082,,,,,,
mtc:26626-26621-1643875935130,mtc:1591405850144,63139,1,1,69.45247,,,,,,
mtc:26736-26617-1643875995146,mtc:1591632760243,AM:SJC,1,1,52.26133,,,,,,
mtc:26736-26615-1643876000269,mtc:1591632760243,CE:3400006.3,1,1,30.85414,,,,,,
mtc:26736-26614-1643876004527,mtc:1591632760243,70262,1,1,15.50314,,,,,,
mtc:26736-26616-1643876008221,mtc:1591632760243,70261,1,1,9.07985,,,,,,
mtc:26745-26613-1643876076900,mtc:1591633029309,65374,1,1,3.93611,,,,,,
mtc:26752-39755-1643876108890,mtc:1591633197112,mtc:1592683840981,1,1,23.19407,,,,,,
mtc:26612-26752-1643876146836,65381,mtc:1591633197112,1,1,4.46644,,,,,,
mtc:25649-25556-1643924811971,mtc:1590608805265,mtc:1590533243539,1,1,58.25578,,,,,,
mtc:25556-25531-1643924814164,mtc:1590533243539,mtc:1590531761846,1,1,4.09721,,,,,,
mtc:25649-25554-1643924836675,mtc:1590608805265,mtc:Northbound-South-Plaza,1,1,47.34397,,,,,,
mtc:25554-25534-1643924839304,mtc:Northbound-South-Plaza,mtc:1590531827477,1,1,5.40331,,,,,,
mtc:39810-39811-1643924963155,mtc:1592690344161,mtc:1592690402426,1,1,40.62680,,,,,,
mtc:25524-25520-1643925082426,mtc:1590531089291,mtc:1590530953164,1,1,16.29198,,,,,,
mtc:25548-39810-1643925320809,mtc:1590532894481,mtc:1592690344161,1,1,18.31554,,,,,,
mtc:25515-39810-1643928298043,mtc:1590530116932,mtc:1592690344161,1,1,10.83432,,,,,,
mtc:7544537-25898-1643931552364,mtc:1643931550798,mtc:1590711714044,1,1,14.67039,,,,,,
mtc:25898-7544536-1643931554777,mtc:1590711714044,mtc:1643931548293,1,1,16.39178,,,,,,
mtc:25519-39811-1643937803295,mtc:1590530825955,mtc:1592690402426,1,1,3.06960,,,,,,
mtc:25519-25504-1643937807506,mtc:1590530825955,70172,1,1,14.11911,,,,,,
mtc:25557-25505-1643937810680,mtc:1590533256879,70171,1,1,13.46565,,,,,,
mtc:7544544-25585-1643939335859,mtc:1643939324518,mtc:1590597406614,1,1,3.08001,,,,,,
mtc:7544545-7544544-1643939558482,mtc:1643939556711,mtc:1643939324518,1,1,15.76118,,,,,,
mtc:7544545-25581-1643939566349,mtc:1643939556711,mtc:1590597306225,1,1,2.88003,,,,,,
mtc:7544545-7544440-1643939570878,mtc:1643939556711,mtc:1643847175614,1,1,17.91608,,,,,,
mtc:7544546-25584-1643939593839,mtc:1643939588492,mtc:1590597390988,1,1,14.38517,,,,,,
mtc:7544546-25586-1643939597578,mtc:1643939588492,mtc:1590597428634,1,1,33.26068,,,,,,
mtc:7544546-7544544-1643939601606,mtc:1643939588492,mtc:1643939324518,1,1,35.74468,,,,,,
mtc:7544558-39688-1643940739325,mtc:1643940722683,mtc:1591746875212,1,1,1.80704,,,,,,
mtc:39686-39688-1643941562620,mtc:1591746824936,mtc:1591746875212,1,1,15.43906,,,,,,
mtc:39687-39688-1643941694220,mtc:1591746835097,mtc:1591746875212,1,1,19.04766,,,,,,
mtc:7544559-39688-1643941907763,mtc:1643941899868,mtc:1591746875212,1,1,44.26146,,,,,,
mtc:39624-7544559-1643941916996,mtc:1591745205514,mtc:1643941899868,1,1,5.00814,,,,,,
mtc:7544559-39622-1643941926631,mtc:1643941899868,mtc:1591745176973,1,1,3.87433,,,,,,
mtc:7544559-39689-1643941932144,mtc:1643941899868,mtc:1591746905942,1,1,42.18596,,,,,,
mtc:7544560-39689-1643942077444,mtc:1643942062948,mtc:1591746905942,1,1,3.31026,,,,,,
mtc:7544573-7544572-1643949012718,mtc:1643949010933,mtc:1643949008317,1,1,14.42648,,,,,,
mtc:7544572-7544570-1643949014579,mtc:1643949008317,mtc:1643949001421,1,1,75.45092,,,,,,
mtc:7544570-7544568-1643949018176,mtc:1643949001421,mtc:1643948994066,1,1,53.05244,,,,,,
mtc:7544568-7544566-1643949020453,mtc:1643948994066,mtc:1643948987235,1,1,65.09343,,,,,,
mtc:7544564-7544562-1643949026698,mtc:1643948977606,mtc:1643948967984,1,1,64.53225,,,,,,
mtc:7544563-7544565-1643949032094,mtc:1643948971949,mtc:1643948981839,1,1,64.95764,,,,,,
mtc:7544567-7544569-1643949038047,mtc:1643948989890,mtc:1643948996425,1,1,65.15093,,,,,,
mtc:7544569-7544571-1643949040146,mtc:1643948996425,mtc:1643949004200,1,1,52.98790,,,,,,
mtc:7544573-7544571-1643949047889,mtc:1643949010933,mtc:1643949004200,1,1,75.63395,,,,,,
mtc:7544570-7544574-1643949058417,mtc:1643949001421,mtc:1643949055420,1,1,6.71908,,,,,,
mtc:7544574-7544571-1643949060842,mtc:1643949055420,mtc:1643949004200,1,1,6.72955,,,,,,
mtc:39627-7544575-1643949808756,mtc:1591745234944,mtc:1643949774349,5,1,2.73402,,,,,,
mtc:7544574-39640-1643950103061,mtc:1643949055420,mtc:1591745465907,1,1,5.53029,,,,,,
mtc:39638-7544574-1643950112519,mtc:1591745439923,mtc:1643949055420,1,1,5.29688,,,,,,
mtc:39637-7544574-1643950124837,mtc:1591745422816,mtc:1643949055420,1,1,2.39404,,,,,,
mtc:7544562-39614-1643950386297,mtc:1643948967984,mtc:1591744975305,1,1,4.66710,,,,,,
mtc:39614-7544563-1643950388717,mtc:1591744975305,mtc:1643948971949,1,1,4.62711,,,,,,
mtc:39693-39689-1643950470973,mtc:1591747007419,mtc:1591746905942,1,1,15.16954,,,,,,
mtc:39689-39691-1643950473079,mtc:1591746905942,mtc:1591746958757,1,1,18.90876,,,,,,
mtc:7544564-39616-1643950858685,mtc:1643948977606,mtc:1591745017915,1,1,5.02754,,,,,,
mtc:39616-7544565-1643950861302,mtc:1591745017915,mtc:1643948981839,1,1,5.22567,,,,,,
mtc:7544576-39620-1643950905873,mtc:1643950881331,mtc:1591745079298,1,1,7.43627,,,,,,
mtc:39620-7544577-1643950908277,mtc:1591745079298,mtc:1643950890740,1,1,3.98785,,,,,,
mtc:7544577-7544565-1643950911191,mtc:1643950890740,mtc:1643948981839,1,1,19.76325,,,,,,
mtc:7544564-7544576-1643950926844,mtc:1643948977606,mtc:1643950881331,1,1,19.62520,,,,,,
mtc:7544578-39625-1643951036323,mtc:1643951030438,mtc:1591745212641,1,1,16.88475,,,,,,
mtc:39623-7544578-1643951047977,mtc:1591745192667,mtc:1643951030438,1,1,16.61283,,,,,,
mtc:7544578-7544575-1643951051866,mtc:1643951030438,mtc:1643949774349,1,1,12.26956,,,,,,
mtc:7544567-7544577-1643951081703,mtc:1643948989890,mtc:1643950890740,1,1,96.47536,,,,,,
mtc:7544566-7544576-1643951093617,mtc:1643948987235,mtc:1643950881331,1,1,96.48514,,,,,,
mtc:7544566-7544578-1643951113941,mtc:1643948987235,mtc:1643951030438,1,1,7.35221,,,,,,
mtc:7544578-7544567-1643951117892,mtc:1643951030438,mtc:1643948989890,1,1,4.45367,,,,,,
mtc:7544582-7544571-1643951919164,50008,mtc:1643949004200,1,1,8.95135,,,,,,
mtc:7544571-7544583-1643951921693,mtc:1643949004200,50006,1,1,27.69646,,,,,,
mtc:7544571-7544581-1643951931369,mtc:1643949004200,50010,1,1,9.94708,,,,,,
mtc:7544580-7544571-1643951938028,50012,mtc:1643949004200,1,1,28.37104,,,,,,
mtc:7544584-7544566-1643951947736,WC:2125,mtc:1643948987235,1,1,42.40396,,,,,,
mtc:7544566-7544585-1643951950398,mtc:1643948987235,50017,1,1,18.05806,,,,,,
mtc:7544567-7544587-1643951960774,mtc:1643948989890,50020,1,1,15.19186,,,,,,
mtc:7544586-7544567-1643951965028,50018,mtc:1643948989890,1,1,33.74274,,,,,,
mtc:7544588-7544567-1643951971186,50024,mtc:1643948989890,1,1,22.78479,,,,,,
mtc:7544567-7544589-1643951975238,mtc:1643948989890,50026,1,1,41.42240,,,,,,
mtc:7544577-7544592-1643951981726,mtc:1643950890740,50028,1,1,11.83043,,,,,,
mtc:7544590-7544576-1643951992291,50025,mtc:1643950881331,1,1,39.33384,,,,,,
mtc:7544593-7544565-1643951999736,50032,mtc:1643948981839,1,1,16.95902,,,,,,
mtc:7544565-7544591-1643952006419,mtc:1643948981839,50030,1,1,8.37141,,,,,,
mtc:7544596-7544564-1643952015523,50031,mtc:1643948977606,1,1,23.93985,,,,,,
mtc:7544595-7544562-1643952020887,50033,mtc:1643948967984,1,1,23.10876,,,,,,
mtc:7544562-7544597-1643952027184,mtc:1643948967984,50035,1,1,6.42263,,,,,,
mtc:7544598-7544564-1643952053233,17948,mtc:1643948977606,1,1,6.90391,,,,,,
mtc:7544570-7544604-1643952316138,mtc:1643949001421,AM:SFC,1,1,43.69645,,,,,,
mtc:7544605-7544599-1643952352948,mtc:1643952344163,40003,1,1,45.45646,,,,,,
mtc:7544599-7544605-1643952355297,40003,mtc:1643952344163,1,1,45.45646,,,,,,
mtc:7544605-7544603-1643952360441,mtc:1643952344163,17917,1,1,12.76852,,,,,,
mtc:7544605-7544602-1643952363545,mtc:1643952344163,17916,1,1,19.94529,,,,,,
mtc:7544605-7544600-1643952367260,mtc:1643952344163,17914,1,1,14.77226,,,,,,
mtc:7544605-7544601-1643952371045,mtc:1643952344163,17915,1,1,24.97228,,,,,,
mtc:7544605-39618-1643952375022,mtc:1643952344163,mtc:1591745034033,1,1,7.65555,,,,,,
mtc:7544605-39615-1643952379480,mtc:1643952344163,mtc:1591744992683,1,1,26.10592,,,,,,
mtc:7544607-25628-1643954071078,mtc:1643954057051,mtc:1590602019996,1,1,30.51733,,,,,,
mtc:25643-25609-1643954308412,mtc:1590602862971,70061,1,1,3.48402,,,,,,
mtc:25664-25702-1643954334197,mtc:1590609742937,mtc:1590616697574,1,1,19.81826,,,,,,
mtc:25664-25703-1643954338280,mtc:1590609742937,mtc:1590616737777,1,1,19.84875,,,,,,
mtc:7544609-25633-1643954766337,mtc:1643954755089,mtc:1590602098795,1,1,5.19189,,,,,,
mtc:7544609-25628-1643954779860,mtc:1643954755089,mtc:1590602019996,1,1,29.96179,,,,,,
mtc:25608-7544608-1643954969781,MLBR,mtc:1643954347092,1,1,4.07269,,,,,,
mtc:7544610-25707-1643955010305,mtc:1643955002466,mtc:1590616890205,4,1,12.39056,,,,,,
mtc:7544611-25708-1643955025155,mtc:1643955018416,mtc:1590616908054,2,1,12.27148,,,,,,
mtc:7544609-25632-1643955058036,mtc:1643954755089,mtc:1590602089328,1,1,3.17922,,,,,,
mtc:7544611-25642-1643955072515,mtc:1643955018416,mtc:1590602845570,1,1,20.18622,,,,,,
mtc:25642-7544610-1643955075076,mtc:1590602845570,mtc:1643955002466,1,1,20.68259,,,,,,
mtc:25613-39874-1643955422919,mtc:1590601353449,mtc:1592700281252,1,1,8.46261,,,,,,
mtc:25657-7544612-1643955497664,mtc:1590609454037,mtc:1643955482391,1,1,41.40777,,,,,,
mtc:25657-25620-1643955506281,mtc:1590609454037,mtc:1590601695811,1,1,6.33261,,,,,,
mtc:39874-7544612-1643955513853,mtc:1592700281252,mtc:1643955482391,1,1,23.23290,,,,,,
mtc:25621-7544612-1643955559335,mtc:1590601726711,mtc:1643955482391,1,1,8.68506,,,,,,
mtc:7544615-25664-1643955790393,mtc:1643955783897,mtc:1590609742937,1,1,50.50095,,,,,,
mtc:7544615-25643-1643955800012,mtc:1643955783897,mtc:1590602862971,1,1,34.53266,,,,,,
mtc:7544608-7544615-1643955808231,mtc:1643954347092,mtc:1643955783897,1,1,6.94854,,,,,,
mtc:7544612-25610-1643955859394,mtc:1643955482391,70062,1,1,3.11400,,,,,,
mtc:7544616-25631-1643955949003,mtc:1643955939748,mtc:1590602076776,5,1,1.23501,,,,,,
mtc:7544617-25698-1643955984925,mtc:1643955979141,mtc:1590611128077,5,1,1.08911,,,,,,
mtc:7544615-7544617-1643956014701,mtc:1643955783897,mtc:1643955979141,1,1,10.10379,,,,,,
mtc:7544616-7544615-1643956028120,mtc:1643955939748,mtc:1643955783897,1,1,9.56642,,,,,,
mtc:25629-7544607-1643956359829,mtc:1590602036618,mtc:1643954057051,1,1,2.99037,,,,,,
mtc:7544607-25630-1643956361562,mtc:1643954057051,mtc:1590602063175,1,1,4.78879,,,,,,
mtc:7544618-25714-1643956933227,MLBR_2,mtc:1590617089406,1,1,2.42686,,,,,,
mtc:7544618-25715-1643956936662,MLBR_2,mtc:1590617109330,1,1,2.24501,,,,,,
mtc:7544619-25657-1643956970919,MLBR_5,mtc:1590609454037,1,1,6.22957,,,,,,
mtc:7544618-7544622-1643957008418,MLBR_2,CM:3243101,1,1,145.43079,,,,,,
mtc:7544623-25613-1643957029763,mtc:1643957022001,mtc:1590601353449,1,1,38.65532,,,,,,
mtc:7544623-7544620-1643957032940,mtc:1643957022001,336623,1,1,7.70564,,,,,,
mtc:7544623-7544621-1643957035885,mtc:1643957022001,CM:3244682,1,1,7.40561,,,,,,
mtc:25917-7523099-1643957218219,mtc:1590712556072,12TH_7,1,1,2.69252,,,,,,
mtc:7523100-25911-1643957264945,12TH_5,mtc:1590712451556,1,1,4.26322,,,,,,
mtc:25910-7523100-1643957270547,mtc:1590712437797,12TH_5,1,1,4.50146,,,,,,
mtc:25955-25983-1643958575708,mtc:1590713641229,mtc:1590714326762,4,1,21.61391,,,,,,
mtc:25989-25987-1643959465214,mtc:1590714599096,mtc:1590714402153,1,1,43.67053,,,,,,
mtc:25991-25989-1643959859617,mtc:1590714740850,mtc:1590714599096,1,1,45.09258,,,,,,
mtc:25922-7544624-1643960057066,mtc:1590712711573,mtc:1643960043674,1,1,4.46437,,,,,,
mtc:25920-7544624-1643960062565,mtc:1590712623871,mtc:1643960043674,1,1,9.88983,,,,,,
mtc:25921-7544624-1643960067248,mtc:1590712636117,mtc:1643960043674,1,1,10.33401,,,,,,
mtc:7544624-7544625-1643960124651,mtc:1643960043674,mtc:1643960116016,1,1,13.56816,,,,,,
mtc:25918-7544625-1643960130260,mtc:1590712574700,mtc:1643960116016,1,1,9.66046,,,,,,
mtc:7544625-25919-1643960134697,mtc:1643960116016,mtc:1590712594691,6,1,16.59106,,,,,,
mtc:25926-25924-1643960160818,mtc:1590712836840,mtc:1590712791039,6,1,9.25791,,,,,,
mtc:25983-25999-1643960378812,mtc:1590714326762,mtc:1590715057265,1,1,5.57832,,,,,,
mtc:25899-25998-1643960495499,12TH,mtc:1590715019356,1,1,28.74261,,,,,,
mtc:26085-26087-1643961407473,mtc:1591038763901,mtc:1591038850257,1,1,97.00974,,,,,,
mtc:7544626-26030-1643962764596,mtc:1643962757994,mtc:1591036884288,1,1,9.10845,,,,,,
mtc:7544626-26031-1643962768516,mtc:1643962757994,mtc:1591036901067,1,1,8.99839,,,,,,
mtc:7544627-26038-1643962789689,mtc:1643962778357,mtc:1591037353419,1,1,16.71974,,,,,,
mtc:7544627-7544626-1643962793634,mtc:1643962778357,mtc:1643962757994,1,1,12.79060,,,,,,
mtc:7544627-26039-1643962797632,mtc:1643962778357,mtc:1591037367411,6,1,13.53412,,,,,,
mtc:7544628-26043-1643962966643,mtc:1643962962125,mtc:1591037507168,1,1,1.22904,,,,,,
mtc:7544628-26041-1643962970532,mtc:1643962962125,mtc:1591037462887,1,1,1.34173,,,,,,
mtc:7544628-26039-1643962979842,mtc:1643962962125,mtc:1591037367411,1,1,21.78962,,,,,,
mtc:26048-7544629-1643963005224,mtc:1591037623941,mtc:1643962995994,1,1,1.16987,,,,,,
mtc:26047-7544629-1643963008894,mtc:1591037603693,mtc:1643962995994,1,1,1.21052,,,,,,
mtc:7544629-26083-1643963015276,mtc:1643962995994,mtc:1591038687586,1,1,8.83992,,,,,,
mtc:7544630-26069-1643963052057,mtc:1643963048238,mtc:1591038239967,1,1,0.76922,,,,,,
mtc:26070-7544630-1643963073153,mtc:1591038326493,mtc:1643963048238,1,1,0.85733,,,,,,
mtc:7544630-26035-1643963078889,mtc:1643963048238,mtc:1591037135425,1,1,20.89665,,,,,,
mtc:7544631-26077-1643963100312,mtc:1643963092942,mtc:1591038493011,1,1,0.93393,,,,,,
mtc:7544631-26079-1643963103478,mtc:1643963092942,mtc:1591038549745,1,1,1.03138,,,,,,
mtc:7544631-26087-1643963110929,mtc:1643963092942,mtc:1591038850257,1,1,10.07901,,,,,,
mtc:7544632-26014-1643963145351,mtc:1643963141011,mtc:1591035921514,1,1,2.19057,,,,,,
mtc:7544632-26015-1643963160256,mtc:1643963141011,mtc:1591035935731,1,1,1.90408,,,,,,
mtc:7544632-26036-1643963164570,mtc:1643963141011,mtc:1591037272702,1,1,12.53259,,,,,,
mtc:26063-7544633-1643963206904,mtc:1591037959329,mtc:1643963201326,1,1,2.16129,,,,,,
mtc:26064-7544633-1643963210748,mtc:1591037971330,mtc:1643963201326,1,1,2.08876,,,,,,
mtc:7544633-26085-1643963215760,mtc:1643963201326,mtc:1591038763901,1,1,48.62798,,,,,,
mtc:26002-26085-1643963246772,19TH,mtc:1591038763901,1,1,22.31669,,,,,,
mtc:7544633-26087-1643963765142,mtc:1643963201326,mtc:1591038850257,1,1,49.39646,,,,,,
mtc:26036-7544626-1643963865357,mtc:1591037272702,mtc:1643962757994,1,1,164.67995,,,,,,
mtc:7549236-26010-1644019562914,19TH_3,mtc:1591035717511,1,1,4.60212,,,,,,
mtc:26011-7549236-1644019578412,mtc:1591035743978,19TH_3,1,1,10.15008,,,,,,
mtc:7549237-26006-1644019595699,19TH_2,mtc:A1-Stairs-Street,1,1,1.92305,,,,,,
mtc:7549237-26007-1644019598441,19TH_2,mtc:1591035630446,1,1,1.99045,,,,,,
mtc:7549238-26028-1644019623517,19TH_5,mtc:1591036807649,1,1,1.62713,,,,,,
mtc:26027-7549238-1644019626816,mtc:1591036796130,19TH_5,1,1,1.44584,,,,,,
mtc:7549240-26021-1644019660410,19TH_6,mtc:1591036009103,1,1,1.80883,,,,,,
mtc:7549240-26022-1644019663499,19TH_6,mtc:1591036021677,1,1,1.85304,,,,,,
mtc:7549239-26029-1644019690892,19TH_1,mtc:1591036817971,1,1,2.89120,,,,,,
mtc:26143-7549243-1644020266452,mtc:1591042575973,mtc:1644020260605,1,1,1.75181,,,,,,
mtc:7549243-26144-1644020268642,mtc:1644020260605,mtc:1591042582802,1,1,1.39604,,,,,,
mtc:7549244-26142-1644020277474,mtc:1644020275995,mtc:1591042555688,1,1,1.57100,,,,,,
mtc:7549244-26141-1644020284190,mtc:1644020275995,mtc:1591042545895,1,1,1.73808,,,,,,
mtc:7549243-7549241-1644020320643,mtc:1644020260605,mtc:1644020225015,1,1,50.06722,,,,,,
mtc:7549244-7549242-1644020325649,mtc:1644020275995,mtc:1644020235976,1,1,50.84143,,,,,,
mtc:26138-7549243-1644020338150,mtc:1591042479743,mtc:1644020260605,6,1,12.23781,,,,,,
mtc:26138-7549244-1644020351104,mtc:1591042479743,mtc:1644020275995,6,0,15.31020,,,,,,
mtc:26135-7549245-1644020381594,mtc:1591042075278,mtc:1644020375589,6,0,12.14657,,,,,,
mtc:7549242-26135-1644020416081,mtc:1644020235976,mtc:1591042075278,1,1,13.73090,,,,,,
mtc:26135-7549241-1644020423528,mtc:1591042075278,mtc:1644020225015,1,1,14.31561,,,,,,
mtc:26138-7549245-1644020469910,mtc:1591042479743,mtc:1644020375589,1,1,41.93556,,,,,,
mtc:26155-7549245-1644020486818,mtc:1591043871182,mtc:1644020375589,1,1,18.93584,,,,,,
mtc:7549246-26133-1644020713108,mtc:1644020693246,mtc:1591042001372,1,1,50.10413,,,,,,
mtc:7549247-26136-1644020799824,mtc:1644020795849,mtc:1591042162763,1,1,1.32506,,,,,,
mtc:7549247-26137-1644020806148,mtc:1644020795849,mtc:1591042172043,1,1,1.93894,,,,,,
mtc:7549247-7549248-1644020824974,mtc:1644020795849,mtc:1644020815523,1,1,4.14485,,,,,,
mtc:7549248-26135-1644020830496,mtc:1644020815523,mtc:1591042075278,1,1,19.34135,,,,,,
mtc:7549249-26126-1644020865955,mtc:1644020861223,mtc:1591041757541,1,1,1.48646,,,,,,
mtc:26127-7549249-1644020869709,mtc:1591041765893,mtc:1644020861223,1,1,1.51949,,,,,,
mtc:7549246-26135-1644021037838,mtc:1644020693246,mtc:1591042075278,6,1,21.36167,,,,,,
mtc:7549250-7549248-1644021151122,mtc:1644020894027,mtc:1644020815523,1,1,66.36138,,,,,,
mtc:7549249-7549250-1644021179839,mtc:1644020861223,mtc:1644020894027,1,1,55.18033,,,,,,
mtc:26128-7549251-1644021208217,mtc:1591041788959,mtc:1644021198223,1,1,54.48288,,,,,,
mtc:7549251-7549252-1644021225953,mtc:1644021198223,mtc:1644021219747,1,1,8.21253,,,,,,
mtc:7549252-7549250-1644021229261,mtc:1644021219747,mtc:1644020894027,1,1,9.08554,,,,,,
mtc:26129-7549252-1644021243778,mtc:1591041830612,mtc:1644021219747,6,0,9.38686,,,,,,
mtc:26129-26146-1644021267010,mtc:1591041830612,mtc:1591043550494,1,1,22.72712,,,,,,
mtc:26128-7549253-1644021285552,mtc:1591041788959,mtc:1644021273335,6,1,9.49866,,,,,,
mtc:7549253-7549249-1644021294392,mtc:1644021273335,mtc:1644020861223,6,1,12.66008,,,,,,
mtc:7549253-26145-1644021301582,mtc:1644021273335,mtc:1591043535804,1,1,4.54415,,,,,,
mtc:26129-7549253-1644021305768,mtc:1591041830612,mtc:1644021273335,1,1,43.07933,,,,,,
mtc:7549254-26135-1644021473854,mtc:1644021467113,mtc:1591042075278,1,1,18.15106,,,,,,
mtc:7549254-7549251-1644021478230,mtc:1644021467113,mtc:1644021198223,1,1,67.45263,,,,,,
mtc:7549255-26130-1644021508192,mtc:1644021503524,mtc:1591041937673,1,1,1.50598,,,,,,
mtc:26131-7549255-1644021512183,mtc:1591041945648,mtc:1644021503524,1,1,1.40688,,,,,,
mtc:7549251-7549255-1644021517187,mtc:1644021198223,mtc:1644021503524,1,1,22.35888,,,,,,
mtc:26133-7549252-1644021610719,mtc:1591042001372,mtc:1644021219747,6,1,12.45871,,,,,,
mtc:7549246-26152-1644021755874,mtc:1644020693246,mtc:1591043788941,1,1,8.14485,,,,,,
mtc:26133-26149-1644021920219,mtc:1591042001372,mtc:1591043617511,1,1,4.79667,,,,,,
